id,salesOrderId,customerId,partnerFunction
c69efe72-1bb2-4bad-8404-7d02e0e30474,260c90d7-7e1b-4236-b35b-12e76c4c4b93,3b06f677-2b64-4548-85d8-17ce13f3e030,SOLD_TO
6a39a8e0-a582-4319-a65c-e5731e268403,260c90d7-7e1b-4236-b35b-12e76c4c4b93,3941971d-8354-4750-b19f-258733f9ada8,SHIP_TO
7d6b5c0a-2751-4817-8603-0f9e31f8034a,aced97b5-f2aa-42df-a9b7-3a6296c21dd7,05c0deef-1297-41f8-ac63-42ba27e45f34,SOLD_TO
aa6b0447-60e6-46ed-94d6-879a35fe8e11,aced97b5-f2aa-42df-a9b7-3a6296c21dd7,c6e2c133-b425-4ab1-918b-65f29e2cd965,SHIP_TO
a091f757-a843-45ce-949c-24f6fd038e9e,692a6002-dabf-4e2f-8c63-999fa6fad4a1,30197940-e9b3-4b1c-9d3a-56ec42a311bc,SOLD_TO
70c604c5-b82a-4402-9002-0f327c917d91,692a6002-dabf-4e2f-8c63-999fa6fad4a1,1d8d86e6-c047-4a9f-a2ee-960ab148be19,SHIP_TO
d2a780c0-c5eb-4b1a-ad0b-2f61457f5806,59cd2954-a4ff-4a8d-bb5b-7bc4c85ab5a1,ae81f93a-94fe-48cd-bbb0-5a21cb3d21c3,SOLD_TO
5d521b47-720b-4516-b620-1300eda41236,59cd2954-a4ff-4a8d-bb5b-7bc4c85ab5a1,02ee2de6-b631-42ad-9200-bd5f10022153,SHIP_TO
9d07e516-73a8-41ac-87c5-38d362c9db6f,a3f2029d-5423-4a66-8c8f-b7b48fd3ff5b,1d8d86e6-c047-4a9f-a2ee-960ab148be19,SOLD_TO
14c6e44f-7047-49cd-9912-c6db9416631c,a3f2029d-5423-4a66-8c8f-b7b48fd3ff5b,30197940-e9b3-4b1c-9d3a-56ec42a311bc,SHIP_TO
b4bc515c-5f32-4889-bddf-e826a1110ae8,fec2042e-3ac8-4460-b40e-894b662e6616,caf3f907-45cd-46ed-b913-b2e0a69d130d,SOLD_TO
d7023d65-6c77-4eaa-8ac3-b3b0b5019c3c,fec2042e-3ac8-4460-b40e-894b662e6616,fef071a5-d184-4992-95c6-15731a308120,SHIP_TO
1ffc2da7-baab-4f2e-9659-edc822504220,77ae475c-c9bd-4328-86c9-d182ecb410c4,ae81f93a-94fe-48cd-bbb0-5a21cb3d21c3,SOLD_TO
826872ba-8340-4c34-9b07-3f6e48443f88,77ae475c-c9bd-4328-86c9-d182ecb410c4,26d4b373-bde8-4991-8e6f-e0c3f4abd219,SHIP_TO
039ea726-2d42-4712-9d1c-191177d27cc7,f573b144-9de7-4bf5-901b-5e194db2b25f,9d09cc50-8796-4946-9dc8-41b88058adf4,SOLD_TO
3e4060ea-1155-4f2f-8c56-fe6e0d9a00a4,f573b144-9de7-4bf5-901b-5e194db2b25f,42580fca-0e8a-4b72-8342-b7c741190aa7,SHIP_TO
7871313f-60f8-4e56-b260-92a619ab466f,153799ca-97ab-4a50-8368-93bf30c23eb4,caf3f907-45cd-46ed-b913-b2e0a69d130d,SOLD_TO
a64a6866-077c-4e2b-a4ca-53a2842d4630,153799ca-97ab-4a50-8368-93bf30c23eb4,96bfd297-d290-4d5d-8310-e56a6cf7f1a4,SHIP_TO
a4af443e-7c2f-4a70-bafd-4f9dba1dcb46,e5042bbb-9ab3-459e-8975-32932ef2cb71,05c0deef-1297-41f8-ac63-42ba27e45f34,SOLD_TO
6283e9c5-6fda-43b1-ac82-d6b31068103b,e5042bbb-9ab3-459e-8975-32932ef2cb71,83c5b079-d633-414a-b375-2d508f3089ac,SHIP_TO
6f7487e9-fce6-469f-ac86-0ff74688ec81,9d1aeac6-6e61-48fd-a78e-7494fc32a39b,912fdc8a-b1b4-4642-96ce-14002d68546b,SOLD_TO
2bb8ff07-1b30-4e8e-b2bf-fe8027b2db1d,9d1aeac6-6e61-48fd-a78e-7494fc32a39b,f7bf6a72-80f2-4fb4-bfe5-e4ee209eb0c0,SHIP_TO
6a9c1f8f-fbbc-4f08-b6e5-6b20d1a86f32,8c888d10-1855-4a60-b482-6b7ab6257706,ae81f93a-94fe-48cd-bbb0-5a21cb3d21c3,SOLD_TO
df06604a-c800-435c-ab42-b350a16eac03,8c888d10-1855-4a60-b482-6b7ab6257706,30bb7aaa-468b-47d9-8a49-1469edbdc74f,SHIP_TO
0276e5bb-b941-45df-b20c-2813bd70c37b,1d7e2441-2d12-4b2e-9e2d-ad8ac940ad84,37a7a6be-5b9e-4038-bb16-75500ce74640,SOLD_TO
beb207a5-8641-444a-be76-79644ee6c520,1d7e2441-2d12-4b2e-9e2d-ad8ac940ad84,3b06f677-2b64-4548-85d8-17ce13f3e030,SHIP_TO
e559d535-fdee-4258-bae3-0af2806e2b2b,6ee4da0d-6621-4d1f-b376-d25efac73d96,e5461c8e-8b40-4930-97b6-80d51ddf608a,SOLD_TO
e0be08a4-e429-4f81-9600-f87dd204f472,6ee4da0d-6621-4d1f-b376-d25efac73d96,ca3fcf82-2d0d-4d30-bd5b-17ffb8afce7c,SHIP_TO
f4c25589-aa19-4dd8-8dc8-0a0f24e4f52c,2ae372b5-94da-4260-99d1-d2e58100e8f7,caf3f907-45cd-46ed-b913-b2e0a69d130d,SOLD_TO
f4f9ea39-9478-4861-bb59-0c79d11fb0df,2ae372b5-94da-4260-99d1-d2e58100e8f7,32db9aa9-2ba1-4ae9-ab60-33e573ed4aca,SHIP_TO
7caa4fe7-16d8-469b-a1b7-4cb468d6d0f0,27dda72e-7a1a-4d2a-983a-dfc93d4a655d,e5461c8e-8b40-4930-97b6-80d51ddf608a,SOLD_TO
8c467c6d-8858-4a5e-9eb6-19a5fe3f0b86,27dda72e-7a1a-4d2a-983a-dfc93d4a655d,2729166e-1eb7-4add-9ca9-20ec9f283c47,SHIP_TO
369f7d0f-0540-43d2-bf37-632c4c8ff2a5,fe0f5684-85f1-456a-a773-de7a35eef900,80362182-5357-489f-a3d9-bb50369dc679,SOLD_TO
ee33db02-7c60-47a5-934f-6a2ba9952f18,fe0f5684-85f1-456a-a773-de7a35eef900,90b398c9-1db5-42d0-9b56-9ec752d60a8c,SHIP_TO
66712598-5909-4179-9de8-ea8f47f1358b,d8ed813f-d425-4a61-b7c7-a544a014e7ff,ae81f93a-94fe-48cd-bbb0-5a21cb3d21c3,SOLD_TO
a6f94b0d-7525-4cb7-bd3e-bd045b41097a,d8ed813f-d425-4a61-b7c7-a544a014e7ff,ca3fcf82-2d0d-4d30-bd5b-17ffb8afce7c,SHIP_TO
5f301e92-1d1e-4147-a308-9bd05c79d78a,4339dd55-d2dd-4b20-bc7f-53d4afdc5a7e,bfac4bba-1cf4-4378-948e-364fe0f1ef37,SOLD_TO
bd377b1e-8355-4803-b5c6-515a1219e8d5,4339dd55-d2dd-4b20-bc7f-53d4afdc5a7e,3941971d-8354-4750-b19f-258733f9ada8,SHIP_TO
ca3ab9d2-59df-4c3d-bda7-3703b5f87b77,dc664877-d49d-42e4-9e39-7292a40bb6c0,8c602997-9b9f-4dcb-b137-a3cb262691ec,SOLD_TO
368bbc0e-2776-4977-af9e-93967594e0a6,dc664877-d49d-42e4-9e39-7292a40bb6c0,26d4b373-bde8-4991-8e6f-e0c3f4abd219,SHIP_TO
f0bef5d8-ebae-4872-bf4e-f53efc21ce28,126c0258-21df-441b-8edc-1506d2bd40c7,743a3525-a4e5-42cd-98b8-4f8012132acf,SOLD_TO
e3860468-3390-4291-a0f0-d5af293f46e6,126c0258-21df-441b-8edc-1506d2bd40c7,3b06f677-2b64-4548-85d8-17ce13f3e030,SHIP_TO
49cc4d20-5c03-4cce-b13f-94493c57d679,e131ad45-d3af-40d3-a180-872d45b0f721,633597bf-68fd-43b0-95be-34f67677293d,SOLD_TO
f32dbc60-8bad-4f86-a733-986ddfa3334f,e131ad45-d3af-40d3-a180-872d45b0f721,caf3f907-45cd-46ed-b913-b2e0a69d130d,SHIP_TO
77cc419b-963d-4bed-8e56-0d7ab0c78f1b,0692ce47-6f56-42cd-824e-c0faa7c91ca6,22fab182-e8d2-44e3-8bec-19570919be08,SOLD_TO
c27b1e4a-e46e-496b-913b-4a32b7b29b9d,0692ce47-6f56-42cd-824e-c0faa7c91ca6,7324dc14-27c8-47fe-9a48-8e9c7a845ee4,SHIP_TO
b23f0c94-1194-424b-8a91-20fb684a29f5,c5c92b0d-5ebb-4a55-9595-bcb85539b5b4,1ec25658-f7a5-4f8c-968e-c4252148ee5d,SOLD_TO
99180308-545c-43d7-a705-41301bd9e308,c5c92b0d-5ebb-4a55-9595-bcb85539b5b4,96bfd297-d290-4d5d-8310-e56a6cf7f1a4,SHIP_TO
25c28072-ea1e-4b7f-814e-ddab2111f315,8f0ec79e-1e6c-4322-b13f-3914fb0ffb84,80362182-5357-489f-a3d9-bb50369dc679,SOLD_TO
ae72b061-dee5-4c45-9ed4-60409167c694,8f0ec79e-1e6c-4322-b13f-3914fb0ffb84,743a3525-a4e5-42cd-98b8-4f8012132acf,SHIP_TO
e96d2f9a-1afc-4470-82f0-04b6f89854d6,e3c46cfc-d9f9-47cd-ade5-383ea2635c2e,9bdd26ed-c368-43c7-89aa-dc3f798ea028,SOLD_TO
fefa263d-cfce-448f-915d-18eb6bd39283,e3c46cfc-d9f9-47cd-ade5-383ea2635c2e,1ec25658-f7a5-4f8c-968e-c4252148ee5d,SHIP_TO
d7ba722f-bc47-4c4c-be4b-7f369bc0979b,76c1f137-a1bc-413a-8229-94628c50ca8c,fef071a5-d184-4992-95c6-15731a308120,SOLD_TO
e22120d0-f069-4362-8997-62992c856ccf,76c1f137-a1bc-413a-8229-94628c50ca8c,92108758-0155-4f43-8061-3c77e859bec3,SHIP_TO
9f7b6b45-31b3-4e79-b3ad-a533f1f94296,cec05c85-1662-4945-8b45-11b96af65e6e,0e77fe3f-01f2-45fc-93b5-05ae03af0f55,SOLD_TO
bedb2857-a7a3-467f-a3f9-cf86493b72a6,cec05c85-1662-4945-8b45-11b96af65e6e,02ee2de6-b631-42ad-9200-bd5f10022153,SHIP_TO
4e72e349-e6fa-464f-a4d5-71e22922d7ea,ada1ad83-9810-419d-ab9d-385afa8782f3,fef071a5-d184-4992-95c6-15731a308120,SOLD_TO
e793173b-5896-438a-9311-30fbe5e2079e,ada1ad83-9810-419d-ab9d-385afa8782f3,9bdd26ed-c368-43c7-89aa-dc3f798ea028,SHIP_TO
14834530-4f4c-4f65-ae41-9ac43c8ba2fa,4459f392-0856-4194-b338-55b8c8dcab2a,83c5b079-d633-414a-b375-2d508f3089ac,SOLD_TO
3c9ed899-b6ce-4c78-b1f1-589fd4e3d9c8,4459f392-0856-4194-b338-55b8c8dcab2a,743a3525-a4e5-42cd-98b8-4f8012132acf,SHIP_TO
141aab93-ddda-4e6a-ba78-f4e3466c59b4,ed009add-abb4-49ba-ad0e-e8e27fd52065,3941971d-8354-4750-b19f-258733f9ada8,SOLD_TO
62a3f6c1-b3ec-41ce-91e4-38b2b188ed05,ed009add-abb4-49ba-ad0e-e8e27fd52065,8c602997-9b9f-4dcb-b137-a3cb262691ec,SHIP_TO
890b797e-aa0c-465d-b7d3-e725f60e74b7,bfab0ae8-172a-4b6c-9d9a-d041e72fb1ab,b6f61001-49ed-409a-9c79-e374b3679ec5,SOLD_TO
5f87112e-15cd-43e2-9522-440beaa7350b,bfab0ae8-172a-4b6c-9d9a-d041e72fb1ab,96bfd297-d290-4d5d-8310-e56a6cf7f1a4,SHIP_TO
37568172-2121-42b1-92e7-9a7e78df2d01,7b42462a-36c4-4ce4-8647-bf65df60ebe1,32db9aa9-2ba1-4ae9-ab60-33e573ed4aca,SOLD_TO
bf7a76af-cd51-4239-addc-0a513fd89f96,7b42462a-36c4-4ce4-8647-bf65df60ebe1,ca66635d-cd5c-4b95-8081-9ed470ee0c4f,SHIP_TO
eb4bf4e2-1ddf-4803-9eb7-5e3fe2eea265,59f3e1ea-c8a5-4181-9f70-e62fb11b3da2,e09bfc4d-3954-4bdc-a105-924219deb967,SOLD_TO
39c4993b-7847-42b2-9f8e-d356c0879364,59f3e1ea-c8a5-4181-9f70-e62fb11b3da2,ae81f93a-94fe-48cd-bbb0-5a21cb3d21c3,SHIP_TO
5b48e0c8-91a4-412a-8449-d4184e5798c5,b714032d-8ca8-4562-937b-363313b4ee8d,2729166e-1eb7-4add-9ca9-20ec9f283c47,SOLD_TO
9d37702c-c342-4a93-a440-7c91a0476aff,b714032d-8ca8-4562-937b-363313b4ee8d,30197940-e9b3-4b1c-9d3a-56ec42a311bc,SHIP_TO
c715f5f0-e027-43ef-8a3e-d10fb6a38b45,fa22e8cf-e468-4ba7-a985-a04012bdaf8e,42580fca-0e8a-4b72-8342-b7c741190aa7,SOLD_TO
a27c7cb9-edf3-47eb-893d-2b07d5f9c63b,fa22e8cf-e468-4ba7-a985-a04012bdaf8e,3c5ae9b9-1a54-4457-a999-b70388f62882,SHIP_TO
d8090d61-f673-4cdc-b75f-956267edca00,c00005cc-2952-4187-b0ce-4773db3b5ba0,659b31f4-9d77-4534-aa3b-0561706bbe9a,SOLD_TO
51ae7ed5-ce28-4fe5-8d04-54a39e5c2bfc,c00005cc-2952-4187-b0ce-4773db3b5ba0,71910904-e940-496b-8d38-f72d0ae26636,SHIP_TO
ccba9c1b-783a-4b70-9fef-23bc8c45a84c,5a814fc7-a464-4c54-8a29-1ac85ef8b867,bfac4bba-1cf4-4378-948e-364fe0f1ef37,SOLD_TO
7c5415b6-0395-46df-b101-dbd48dc94514,5a814fc7-a464-4c54-8a29-1ac85ef8b867,caf3f907-45cd-46ed-b913-b2e0a69d130d,SHIP_TO
5e077b9e-8cf9-46ae-8b65-21f2631692b9,c4b4aa90-67f4-4c9b-9548-d8aaed5edb9e,0e138a14-6b59-4a00-86e1-3e46e03fde11,SOLD_TO
e9f697a4-3df8-4e3a-87ca-7ce78932cb50,c4b4aa90-67f4-4c9b-9548-d8aaed5edb9e,3941971d-8354-4750-b19f-258733f9ada8,SHIP_TO
bfb7c53e-8fda-40bd-b6e7-c263212d8d2a,6d7d7bb4-80fe-408c-815e-8c0a024365c9,fef071a5-d184-4992-95c6-15731a308120,SOLD_TO
82a1756f-0de3-4d15-b8d7-68136ed56a17,6d7d7bb4-80fe-408c-815e-8c0a024365c9,0e138a14-6b59-4a00-86e1-3e46e03fde11,SHIP_TO
f14d538d-c5f4-4162-8b61-24e043910f8f,ed9751c6-80e3-47a4-b16d-978b13267544,8a5de554-d5b7-46cd-9cf0-b605ec9758ad,SOLD_TO
a7d5605f-7e1f-46c9-b471-89a7969b6917,ed9751c6-80e3-47a4-b16d-978b13267544,633597bf-68fd-43b0-95be-34f67677293d,SHIP_TO
502d3662-6b63-426d-bc06-59f501d5bb30,807f2e17-3d83-4900-b1aa-d8a8c6dc1abe,ca66635d-cd5c-4b95-8081-9ed470ee0c4f,SOLD_TO
22e18255-c68a-4361-9965-4d10d46f0056,807f2e17-3d83-4900-b1aa-d8a8c6dc1abe,30bb7aaa-468b-47d9-8a49-1469edbdc74f,SHIP_TO
89ff18a2-8d54-4f68-be77-0f7242dd8942,9dea45d7-6be6-43c8-bcec-fe3ee9b8b337,37a7a6be-5b9e-4038-bb16-75500ce74640,SOLD_TO
76832b7f-55fd-4eee-915c-a30bd628298f,9dea45d7-6be6-43c8-bcec-fe3ee9b8b337,ae81f93a-94fe-48cd-bbb0-5a21cb3d21c3,SHIP_TO
a586041a-c2c7-42b7-aefe-1244e2e0db59,3fd234b8-3d86-4eea-8cc3-10f45d9398ae,7324dc14-27c8-47fe-9a48-8e9c7a845ee4,SOLD_TO
1c8daa9a-2f01-4f8a-bb72-793ad8daddd4,3fd234b8-3d86-4eea-8cc3-10f45d9398ae,32db9aa9-2ba1-4ae9-ab60-33e573ed4aca,SHIP_TO
96f1f5f4-6200-47d6-8a0f-aff6b8e73cf5,8d840f8c-b601-4ea8-955f-87a0e0ed57b5,fef071a5-d184-4992-95c6-15731a308120,SOLD_TO
07f2a72f-544a-4b3b-889c-530af60d666e,8d840f8c-b601-4ea8-955f-87a0e0ed57b5,80362182-5357-489f-a3d9-bb50369dc679,SHIP_TO
07d402f5-6259-4a4f-9fc8-ddeb008cfc0a,b72a6620-8f5c-47df-9155-95e5b810c354,bfac4bba-1cf4-4378-948e-364fe0f1ef37,SOLD_TO
b26b93c8-f4b9-458f-9d43-886ced2a3957,b72a6620-8f5c-47df-9155-95e5b810c354,02ee2de6-b631-42ad-9200-bd5f10022153,SHIP_TO
038e86f0-998a-41cd-a402-011222460d08,787f0d5e-5394-4b40-99bf-9114b4ba2d29,72f5b432-d75b-47de-a702-af5766c139ab,SOLD_TO
9706c14d-ac92-4b14-ad22-4333b6d00499,787f0d5e-5394-4b40-99bf-9114b4ba2d29,3941971d-8354-4750-b19f-258733f9ada8,SHIP_TO
20cf6433-1520-4417-97ee-a88254512002,0bdf2825-b876-4826-8b1c-904f56026364,ca66635d-cd5c-4b95-8081-9ed470ee0c4f,SOLD_TO
d4663676-d2e0-4cc6-86d0-0d5eed069c21,0bdf2825-b876-4826-8b1c-904f56026364,8a5de554-d5b7-46cd-9cf0-b605ec9758ad,SHIP_TO
f624ebca-8e9d-4d65-9c8d-a5be61743d2e,c3c1fe7f-1732-4d50-8a72-d1aacdd8f252,92108758-0155-4f43-8061-3c77e859bec3,SOLD_TO
58a89ab7-73dc-46fc-8e7c-b61e7f1e16f3,c3c1fe7f-1732-4d50-8a72-d1aacdd8f252,30197940-e9b3-4b1c-9d3a-56ec42a311bc,SHIP_TO
281afad2-86b1-46a1-a4a7-140109db3ddf,b95f3eba-7996-4863-b036-2dfb02d4c387,9d09cc50-8796-4946-9dc8-41b88058adf4,SOLD_TO
c1110e49-95b8-41d3-a6de-235b485e73d9,b95f3eba-7996-4863-b036-2dfb02d4c387,0e138a14-6b59-4a00-86e1-3e46e03fde11,SHIP_TO
6fa91685-5906-4903-9a01-b25b45a8291d,3c8cb9fd-b464-4200-89b0-d34eadf394fe,743a3525-a4e5-42cd-98b8-4f8012132acf,SOLD_TO
131bf45c-f069-4ab0-b704-caa4683cccd8,3c8cb9fd-b464-4200-89b0-d34eadf394fe,633597bf-68fd-43b0-95be-34f67677293d,SHIP_TO
51ec9fc8-779f-4239-a3e4-1a065b2daeec,f054baba-2601-42f0-a8d6-c07a2aa3705c,9d09cc50-8796-4946-9dc8-41b88058adf4,SOLD_TO
2a1b92fc-362a-417a-8e54-9952ba6b2b64,f054baba-2601-42f0-a8d6-c07a2aa3705c,71910904-e940-496b-8d38-f72d0ae26636,SHIP_TO
c9ee7744-5e8c-4770-ab81-8f9bd7eab8c7,4dda8f92-e16f-4112-b28d-b2dcd13e2945,37a7a6be-5b9e-4038-bb16-75500ce74640,SOLD_TO
8c3f2f25-dbfc-4b6b-a3cc-7e2ebb5c91bd,4dda8f92-e16f-4112-b28d-b2dcd13e2945,9bdd26ed-c368-43c7-89aa-dc3f798ea028,SHIP_TO
41be7823-76a9-4c3b-abd5-7884b0dd2aea,26e16593-4c39-465f-ac7f-8a60bb9c71b2,2729166e-1eb7-4add-9ca9-20ec9f283c47,SOLD_TO
6424ecd3-0c2f-4c90-8ec7-1eae1fa71569,26e16593-4c39-465f-ac7f-8a60bb9c71b2,32db9aa9-2ba1-4ae9-ab60-33e573ed4aca,SHIP_TO
5572d21c-f026-41d4-a9b3-9473cbd4f2b7,1867fcfc-a2ec-46eb-bbc8-3f1e5dfe01b4,bfac4bba-1cf4-4378-948e-364fe0f1ef37,SOLD_TO
b437fb4e-ef3b-4d2b-84f9-3e16b3b75915,1867fcfc-a2ec-46eb-bbc8-3f1e5dfe01b4,8c602997-9b9f-4dcb-b137-a3cb262691ec,SHIP_TO
9eff48e1-d853-4a26-b05f-617f1348ba5f,eeb4ef00-f1b4-4900-b32c-58b854b3709c,90b398c9-1db5-42d0-9b56-9ec752d60a8c,SOLD_TO
a5c21c01-c2a4-4b26-9558-93fcd97e18dd,eeb4ef00-f1b4-4900-b32c-58b854b3709c,8a5de554-d5b7-46cd-9cf0-b605ec9758ad,SHIP_TO
ef339483-710a-4d9a-b903-bf4ee07d5fd5,5b0c665b-cb27-4e9f-8767-4e905479219b,26d4b373-bde8-4991-8e6f-e0c3f4abd219,SOLD_TO
508fe64d-7de1-48c6-8d80-b5706e8282bb,5b0c665b-cb27-4e9f-8767-4e905479219b,80362182-5357-489f-a3d9-bb50369dc679,SHIP_TO
7102fa1d-0e6e-42ec-a9bd-e60a6da29f72,e1342073-e14a-4c57-93de-bad589c1c814,1d8d86e6-c047-4a9f-a2ee-960ab148be19,SOLD_TO
def6cd38-48b4-4b4e-9d54-1a361ca7dfd4,e1342073-e14a-4c57-93de-bad589c1c814,2729166e-1eb7-4add-9ca9-20ec9f283c47,SHIP_TO
fce25828-611b-4bef-b74e-858ca4a0f7d1,68715c44-00af-483c-8235-ac4196f088b0,0e138a14-6b59-4a00-86e1-3e46e03fde11,SOLD_TO
aae3b0c5-8e28-4dbf-a134-2fe41a8a3224,68715c44-00af-483c-8235-ac4196f088b0,ff23f093-b200-46c9-9d3f-f8e09d32ca6b,SHIP_TO
eb3f0b55-7c1a-489c-a027-c93514a0183f,f90c0c90-e782-49f5-bcc8-d56dc1dffb0e,92108758-0155-4f43-8061-3c77e859bec3,SOLD_TO
27649ba3-844e-4889-bfbf-5af802b96cca,f90c0c90-e782-49f5-bcc8-d56dc1dffb0e,8a5de554-d5b7-46cd-9cf0-b605ec9758ad,SHIP_TO
97bf247f-c2bd-47d0-8a73-5402d735ae31,51c1a667-7342-4527-b3ac-632a91b3fca5,b3c1c861-53a8-42d1-9896-d9f56201110a,SOLD_TO
3a8f3941-e926-40b2-a5ad-9441f38f7d8d,51c1a667-7342-4527-b3ac-632a91b3fca5,02ee2de6-b631-42ad-9200-bd5f10022153,SHIP_TO
9fdd8884-3d4c-42c1-854e-e9334217c8e4,3385e3b8-837e-4edb-8dbf-585dfb77236a,3b06f677-2b64-4548-85d8-17ce13f3e030,SOLD_TO
8c002f0a-5ea1-4f00-b40e-01463c225448,3385e3b8-837e-4edb-8dbf-585dfb77236a,bfac4bba-1cf4-4378-948e-364fe0f1ef37,SHIP_TO
e098120c-2275-4918-aa15-82861d5c1dec,3688f101-feb6-425f-9752-d8c5da459b92,42580fca-0e8a-4b72-8342-b7c741190aa7,SOLD_TO
a24ca062-239c-4f5d-b88c-0d4aa2788d66,3688f101-feb6-425f-9752-d8c5da459b92,c6e2c133-b425-4ab1-918b-65f29e2cd965,SHIP_TO
fc3748bf-b494-4bd3-aced-0a6d17996ad9,213a9602-4502-43e3-a1c5-6b13457c13dd,1ee7e4ce-4837-4eee-92cd-0440e3a59c0d,SOLD_TO
1f79e9c0-2ba3-4a09-beb7-bb4144582a8c,213a9602-4502-43e3-a1c5-6b13457c13dd,96bfd297-d290-4d5d-8310-e56a6cf7f1a4,SHIP_TO
1aca1c31-9977-4c0f-9094-0577f04cd8d1,5fb19d2d-193f-4fac-ae4c-1c08b0b6ede7,8c602997-9b9f-4dcb-b137-a3cb262691ec,SOLD_TO
044e4f55-5f02-4fea-b111-e64d469c1848,5fb19d2d-193f-4fac-ae4c-1c08b0b6ede7,659b31f4-9d77-4534-aa3b-0561706bbe9a,SHIP_TO
0b06cba4-82d6-4d61-b379-c75f444b2508,f1dcac4f-38ac-4c37-b4a8-87d0398ab954,633597bf-68fd-43b0-95be-34f67677293d,SOLD_TO
6bc78830-58ae-400b-b10f-b55229a4ec56,f1dcac4f-38ac-4c37-b4a8-87d0398ab954,37a7a6be-5b9e-4038-bb16-75500ce74640,SHIP_TO
eddb367d-f25c-4eb2-a417-8e64aaab5339,56bd8237-8cd3-490f-922e-cca553f10f49,3b06f677-2b64-4548-85d8-17ce13f3e030,SOLD_TO
227631ed-de02-4f72-b505-5b46a109823d,56bd8237-8cd3-490f-922e-cca553f10f49,ae81f93a-94fe-48cd-bbb0-5a21cb3d21c3,SHIP_TO
9f7dc331-9dc8-4d95-96d5-6ede8495b4a6,cb1d7a5c-eb5f-471e-9ead-46e1869f14a5,2729166e-1eb7-4add-9ca9-20ec9f283c47,SOLD_TO
84dbddaa-5245-4d70-baf7-22255dd7f256,cb1d7a5c-eb5f-471e-9ead-46e1869f14a5,80362182-5357-489f-a3d9-bb50369dc679,SHIP_TO
929a9b56-2483-43d8-8498-e21b78b20c57,96db2127-16ca-415b-8c78-a0f8727d406f,c6e2c133-b425-4ab1-918b-65f29e2cd965,SOLD_TO
1943b3de-a5ef-4048-b6d0-9963b5d2d3fb,96db2127-16ca-415b-8c78-a0f8727d406f,b6f61001-49ed-409a-9c79-e374b3679ec5,SHIP_TO
dba6797a-f08b-4eec-b5f7-a69899977b82,2eae5448-a96c-4604-8dec-6b814d277fc1,1ec25658-f7a5-4f8c-968e-c4252148ee5d,SOLD_TO
974772dc-e08e-4a06-a26d-14020dd096fc,2eae5448-a96c-4604-8dec-6b814d277fc1,96bfd297-d290-4d5d-8310-e56a6cf7f1a4,SHIP_TO
da1b1f7e-47c8-47e7-9442-b4096db13b18,97cf4240-9468-4bac-92a4-d725035cb080,90b398c9-1db5-42d0-9b56-9ec752d60a8c,SOLD_TO
a5e75467-054e-4c05-8858-5d610f47d962,97cf4240-9468-4bac-92a4-d725035cb080,1d8d86e6-c047-4a9f-a2ee-960ab148be19,SHIP_TO
6a18debd-73b5-4510-88dc-d54f10c707fe,e960a2b6-92f2-4192-9246-822f2671ab28,c6e2c133-b425-4ab1-918b-65f29e2cd965,SOLD_TO
69891f43-c5cc-469a-a36a-036a6edda2fe,e960a2b6-92f2-4192-9246-822f2671ab28,9bdd26ed-c368-43c7-89aa-dc3f798ea028,SHIP_TO
c87b66d8-14b0-47bb-8895-ff7ced4e81ca,f23d776c-5db0-4593-b5ba-c485faefcf43,90b398c9-1db5-42d0-9b56-9ec752d60a8c,SOLD_TO
71678aee-9286-42e6-92ea-65aab9f5a417,f23d776c-5db0-4593-b5ba-c485faefcf43,1ee7e4ce-4837-4eee-92cd-0440e3a59c0d,SHIP_TO
3803d385-23ac-4d1e-88ab-6ab7bf6075e5,5f253c18-5f07-4fde-b2d0-014e69ef7148,32db9aa9-2ba1-4ae9-ab60-33e573ed4aca,SOLD_TO
69fba3a0-b515-4e59-85a1-53428ae5ba77,5f253c18-5f07-4fde-b2d0-014e69ef7148,71910904-e940-496b-8d38-f72d0ae26636,SHIP_TO
09152063-944d-44bd-918f-fb8c2b1e5f94,b1dc3e5f-df1f-42da-a2bc-22d6fc13bd51,22fab182-e8d2-44e3-8bec-19570919be08,SOLD_TO
aee3b439-73ec-43ee-9bf6-7df23f60b23d,b1dc3e5f-df1f-42da-a2bc-22d6fc13bd51,659b31f4-9d77-4534-aa3b-0561706bbe9a,SHIP_TO
66284f80-d531-442b-af43-d3b75e84b77b,0826b108-ce98-4f36-91b5-ecb27c8fe639,d5da28fe-0fdf-45f5-b18a-b1bcdbbf4edb,SOLD_TO
e9cb767b-6ad4-4a08-8475-897e7af8480d,0826b108-ce98-4f36-91b5-ecb27c8fe639,72f5b432-d75b-47de-a702-af5766c139ab,SHIP_TO
7bdfee53-3e54-4610-9503-ed281266446e,18d39cc3-9698-4255-854d-eaa1f79ae6a8,d5da28fe-0fdf-45f5-b18a-b1bcdbbf4edb,SOLD_TO
933dcbe4-2af8-4b54-a88c-d50a7eaed8ac,18d39cc3-9698-4255-854d-eaa1f79ae6a8,ff23f093-b200-46c9-9d3f-f8e09d32ca6b,SHIP_TO
6b7eea6d-2f83-48d6-a4e4-ac9cda70f6de,844a4d2b-a44e-45f4-8d73-8347a38ba149,0e77fe3f-01f2-45fc-93b5-05ae03af0f55,SOLD_TO
