id,deliveryNumber,salesOrderId,deliveryDate,shippingPoint,shippingAddress,trackingNumber,carrier,status,totalWeight,weightUnit
461b517c-f19f-4dc8-a78a-38ae60455772,DL-0335,77996abd-7cb9-4f31-8301-5118909fe543,2024-04-04,SP02,"626 Tech Park Rd, Singapore, 048583, Singapore",TRK784837360,FedEx,SHIPPED,3.746,KG
b1d37dd9-01dd-489d-b89f-f38fa87e72a9,DL-0336,4ea26533-a45b-49cb-914f-f2ba79f72311,2025-01-14,SP01,"397 High St, Manchester, M1 1AA, UK",TRK678866133,UPS,DELIVERED,412.861,KG
d1cbff96-9c17-4dcf-b4cf-224ad8a3808d,DL-0337,f8332390-9560-4907-a070-148659c2e8dd,2024-02-11,SP02,"213 King St, New York, NY 10001, USA",TRK768303585,Maersk Shipping,SHIPPED,47.236,KG
f5e89d09-e7ed-4f1f-9b8a-cca37410608f,DL-0338,2a6e9ab5-3aea-4160-846f-997f88391fd4,2025-07-12,SP03,"41 High St, London, EC1A 1BB, UK",TRK690619496,Maersk Shipping,DELIVERED,277.971,KG
86637d90-30f5-4349-aaa4-785756a0b88d,DL-0339,a1ece96f-dea9-4ac5-a59f-b628f57ed3f7,2025-02-22,SP03,"597 Business Ave, Los Angeles, CA 90001, USA",TRK361509195,UPS,SHIPPED,87.44,KG
9667f4d7-13f1-429f-8c32-ebe45aa593f5,DL-0340,d926acbb-7959-4370-9446-532b220dedfb,2024-04-17,SP01,"614 Park Ave, Austin, TX 73301, USA",TRK327499016,USPS,DELIVERED,424.064,KG
fe902ca9-a543-490c-9f2e-379260e1b894,DL-0341,722c5409-9d15-4ae1-83e7-aaa2bccaa859,2024-07-31,SP01,"213 King St, New York, NY 10001, USA",TRK149919083,UPS,DELIVERED,409.277,KG
decffbee-9d2c-40bd-9d42-7cdd06d87f1f,DL-0342,1de4f71f-2a6f-4ea2-8e9e-25bd95481d9e,2025-01-14,SP03,"86 Industrial Way, Dubai, 00000, UAE",TRK374740337,FedEx,SHIPPED,146.023,KG
cc37ee4c-0d99-4f52-875b-f3c3440fdc61,DL-0343,dcc5df1d-c4cd-40ab-8dcb-30f88b88bf63,2024-11-11,SP02,"702 Tech Park Rd, London, EC1A 1BB, UK",TRK311953020,UPS,PLANNED,452.899,KG
840aa225-cb1d-491b-82fb-22d2d409db85,DL-0344,4969c5d4-f0c3-4b66-be7c-7d5517a73d1c,2025-05-14,SP03,"580 Market St, Los Angeles, CA 90001, USA",TRK304578466,USPS,SHIPPED,10.146,KG
80cd07c1-147d-497d-b15a-f4758c79439e,DL-0345,f5043f9b-779e-4f2c-98e4-12e04b300d6d,2024-06-16,SP01,"951 King St, Bangalore, Karnataka 560001, India",TRK247134179,TNT Express,PACKED,158.871,KG
37867044-a568-4b1f-b032-8928221e0710,DL-0346,9bfde02d-a3aa-4d5c-9473-d7027df4212f,2024-06-05,SP03,"537 Enterprise Ln, Toronto, ON M5A 1A1, Canada",TRK473121158,FedEx,DELIVERED,150.758,KG
1ad5e08b-a47c-49ad-9ff5-61c0293f7e45,DL-0347,a9a38709-7bff-4486-8ad8-a5c25eb0aafa,2025-03-20,SP03,"988 Main St, London, EC1A 1BB, UK",TRK720120478,USPS,DELIVERED,10.516,KG
e45e6e38-232a-4a6a-a683-ad461a0da180,DL-0348,58cb8f92-4a34-4fb3-8a1e-8c57b6e7fca1,2024-08-03,SP03,"78 Enterprise Ln, Singapore, 048583, Singapore",TRK819800776,TNT Express,PICKED,216.815,KG
4de6625f-1bfd-4a20-b6b5-693d180d5095,DL-0349,404a69f9-3602-4a76-b4bd-1aa8de5fe847,2024-09-10,SP02,"457 Market St, London, EC1A 1BB, UK",TRK694517123,UPS,DELIVERED,1.024,KG
73c713b6-4067-4cfe-bbd7-8d88f2bc81c2,DL-0350,6c8c9d6f-872e-4cd2-8c44-92be40bfae7d,2024-02-18,SP01,"274 Station Rd, Bangalore, Karnataka 560001, India",TRK626749144,FedEx,SHIPPED,7.848,KG
bf782f58-0b6e-4e73-8c96-e448e242e73f,DL-0351,0c896c2a-06e6-40d3-ac3c-2d379d397237,2024-09-06,SP03,"951 King St, Bangalore, Karnataka 560001, India",TRK453140647,Maersk Shipping,DELIVERED,223.59,KG
7097e739-42b3-4726-8754-953003d1115b,DL-0352,ab07c3b4-170f-4587-8d59-519cd02260f0,2024-10-25,SP03,"217 Station Rd, Houston, TX 77001, USA",TRK309212378,Blue Dart,SHIPPED,323.552,KG
f4a6cae4-a294-4220-9d34-313c446b6e9a,DL-0353,ebe2532e-dc17-4e6e-b6a3-bb6399582310,2025-01-31,SP03,"52 Oak St, Boston, MA 02101, USA",TRK452020289,DHL Express,SHIPPED,150.186,KG
4f4fe9ba-e229-45a7-a312-e3092f4fd530,DL-0354,6e89a955-cd06-401b-9d4d-6304a94fe708,2025-01-27,SP03,"316 River Rd, San Francisco, CA 94105, USA",TRK842565940,USPS,SHIPPED,166.628,KG
07e37482-8ccc-4333-8725-84295f7fce66,DL-0355,604b7067-7528-4424-9402-b66a6c94abbe,2025-04-20,SP01,"580 Market St, Los Angeles, CA 90001, USA",TRK960614149,FedEx,DELIVERED,348.071,KG
3fbf8383-ff76-42c5-b863-ffd89979f761,DL-0356,7f5c8f8f-822f-431a-9ade-a3832fbfec28,2025-06-07,SP03,"52 Oak St, Boston, MA 02101, USA",TRK487661205,Maersk Shipping,DELIVERED,120.917,KG
49421889-4471-4f73-88b1-c8c11ed157b4,DL-0357,2fc4dcc1-3912-4687-92a4-f6ab4d212410,2024-10-11,SP03,"217 Station Rd, Houston, TX 77001, USA",TRK369141029,Blue Dart,DELIVERED,264.467,KG
1412e47c-d532-43cd-826f-401ee70e7f68,DL-0358,d67d42a1-0d02-4f15-a911-ebfff25b68fd,2024-06-20,SP01,"457 Market St, London, EC1A 1BB, UK",TRK257902175,USPS,PACKED,97.61,KG
215fc9d3-e546-4358-8e7c-6631da844770,DL-0359,10ca95c2-36e0-4cda-87ac-794dd852d284,2024-05-06,SP02,"86 Industrial Way, Dubai, 00000, UAE",TRK297638670,FedEx,SHIPPED,345.485,KG
5041d014-058c-4bdf-ad54-d96d9b9b6952,DL-0360,49f58494-08be-4f79-aad7-49ab405f2e7b,2025-05-04,SP02,"225 Main St, Los Angeles, CA 90001, USA",TRK869970713,Blue Dart,DELIVERED,46.081,KG
1f5e129f-b20a-4593-b42a-c9acd2cd97d7,DL-0361,8d3d3255-f280-4e51-9829-09b351d875d8,2024-11-24,SP03,"68 Business Ave, San Francisco, CA 94105, USA",TRK893772007,Blue Dart,SHIPPED,159.22,KG
22d33e82-1deb-4d16-8558-d1440f407cf7,DL-0362,e02e281e-7d94-4e3b-871b-7740837134fb,2024-10-21,SP01,"157 Market St, London, EC1A 1BB, UK",TRK803901374,TNT Express,DELIVERED,5.765,KG
f9a98ba6-aab2-4588-ad49-f5f70d4bec51,DL-0363,e9a00f1c-0e9f-4c37-8222-23e04ace90da,2024-12-29,SP03,"233 Main St, San Francisco, CA 94105, USA",TRK280755499,DHL Express,DELIVERED,111.244,KG
d1c3610a-9c44-4e36-b57f-fd2b0b7acc93,DL-0364,532d01fc-5327-46fa-a4b9-fc94e4a49886,2024-08-06,SP02,"287 Industrial Way, Manchester, M1 1AA, UK",TRK837911638,DHL Express,DELIVERED,396.484,KG
6dbe5c13-0f88-4f30-89ac-9f852d2a951d,DL-0365,f637e786-051f-455f-8723-dd2e30ff80cf,2024-07-24,SP02,"95 High St, Seattle, WA 98101, USA",TRK824843509,USPS,PICKED,471.687,KG
4c272d42-0168-456f-a1f5-44a482a213a9,DL-0366,e576c4b4-96a5-4077-bdb8-b475bbe4664e,2024-05-11,SP01,"397 High St, Manchester, M1 1AA, UK",TRK101663384,FedEx,SHIPPED,408.778,KG
9cbd4536-2218-4140-9959-4798ef71c080,DL-0367,600a7970-f1ba-4934-bd1c-a5b6814cc228,2024-09-09,SP03,"274 Station Rd, Bangalore, Karnataka 560001, India",TRK589255231,UPS,SHIPPED,120.048,KG
ecb00a72-0abf-4cb2-9f7a-af8e41070443,DL-0368,b908b2ad-0ccb-48b1-aa6d-a7adc99244ca,2024-08-18,SP01,"68 Business Ave, San Francisco, CA 94105, USA",TRK748973472,USPS,DELIVERED,163.422,KG
05305e06-92b2-4ae9-be13-e259e7892d28,DL-0369,fd65d529-9841-4184-a6f7-583db1f8b81f,2024-03-28,SP01,"86 Industrial Way, Dubai, 00000, UAE",TRK168365037,Blue Dart,PICKED,287.293,KG
f51fb179-54f7-46d3-9202-3de8ece93207,DL-0370,8a883b42-94f8-4075-be63-cf0786dee19d,2025-07-12,SP03,"762 Harbor Blvd, Houston, TX 77001, USA",TRK968164154,Blue Dart,PICKED,103.194,KG
5b5567a0-92d2-4e41-8f93-b71ebf7d8b8c,DL-0371,e5d6b7a5-9b98-45b9-9d6b-a887533a5388,2025-01-23,SP01,"614 Park Ave, Austin, TX 73301, USA",TRK876610320,Blue Dart,SHIPPED,22.077,KG
65705f8f-732c-4e5b-9ab9-b4864fb029e8,DL-0372,57822fce-f8fd-49e3-806f-822c85d57ccf,2025-02-09,SP02,"92 Park Ave, Manchester, M1 1AA, UK",TRK395260251,FedEx,PLANNED,130.986,KG
b67d904b-bc23-406d-9234-c19ae8a89e5e,DL-0373,c9cd8e85-ddd3-44b1-8198-e44ff6e2974c,2025-03-06,SP02,"403 Market St, Houston, TX 77001, USA",TRK745173182,TNT Express,SHIPPED,340.176,KG
6b4422c1-1ca8-47ca-9346-c20e38f81863,DL-0374,28519d7b-0903-49c6-829a-616c4666c7db,2025-01-13,SP02,"298 Station Rd, Dubai, 00000, UAE",TRK832019513,Maersk Shipping,SHIPPED,178.144,KG
27103311-0445-4ada-8f72-9074efcdef10,DL-0375,27029c13-abbc-4863-a192-c1224a7cd2df,2025-03-17,SP02,"233 Main St, San Francisco, CA 94105, USA",TRK883709037,USPS,DELIVERED,19.197,KG
080a4a67-9c32-46c0-b96e-5a8d9309fb15,DL-0376,321880f5-5a2d-4ba6-a73f-9705cc4a37a1,2025-04-24,SP03,"626 Tech Park Rd, Singapore, 048583, Singapore",TRK468072881,Blue Dart,SHIPPED,393.153,KG
7baf649e-202c-477e-ae23-564b0a189f12,DL-0377,ecf43829-423b-4619-be29-3ab8ac690e56,2024-06-26,SP03,"578 Industrial Way, Bangalore, Karnataka 560001, India",TRK389573590,Blue Dart,DELIVERED,51.949,KG
8a7b2732-2044-48df-a41f-d67a7c9aaf1b,DL-0378,516c239a-158b-4c29-9a94-d6a645aa7d58,2024-03-29,SP03,"946 River Rd, Boston, MA 02101, USA",TRK719832689,TNT Express,PLANNED,271.82,KG
4b714b44-3d48-451e-8904-6c120c5eaae3,DL-0379,6f41db5f-5815-4561-928d-d5463acaf5db,2025-01-24,SP02,"988 Main St, London, EC1A 1BB, UK",TRK250530878,DHL Express,SHIPPED,408.186,KG
40bb5ca7-9b0d-40f4-8b36-71da54b0c95a,DL-0380,d32b213d-95f4-4512-8a21-b4467b65e5ec,2025-05-05,SP01,"78 Enterprise Ln, Singapore, 048583, Singapore",TRK786251310,UPS,PLANNED,90.318,KG
0dd5efa5-49ee-492f-aa1b-48471357448e,DL-0381,9f4a22ff-d51c-4b48-bfa4-74359ef94b46,2024-03-12,SP03,"946 River Rd, Boston, MA 02101, USA",TRK501744144,DHL Express,SHIPPED,61.256,KG
e15bfa00-5b78-45b0-92f9-a2e4a5ec1df3,DL-0382,06c5634b-8c41-4e29-8868-1bb539a2b9a4,2025-06-16,SP03,"397 High St, Manchester, M1 1AA, UK",TRK725466386,TNT Express,SHIPPED,332.462,KG
417c4fb4-6f44-441e-bcfc-241ece34e640,DL-0383,d901e953-1a78-4a6e-99ad-6f5df7afe6cc,2024-03-12,SP03,"52 Oak St, Boston, MA 02101, USA",TRK795524224,TNT Express,PACKED,144.605,KG
d531c39c-a8e3-4dff-863d-6a24bcf37199,DL-0384,17ef1dbe-252a-49ff-8390-7cc09b0e86e5,2024-02-23,SP01,"225 Main St, Los Angeles, CA 90001, USA",TRK433117977,Maersk Shipping,DELIVERED,104.429,KG
7009e3ee-d451-42a2-8865-003e06499770,DL-0385,c36fe80c-397a-4f2e-a352-48c7917fc4c8,2024-09-06,SP02,"818 Innovation Dr, Tokyo, 100-0001, Japan",TRK746883166,UPS,SHIPPED,234.354,KG
7b7c43a6-2993-4b10-a30c-2fec50bd63c0,DL-0386,0318fb32-d55a-44dc-bd4d-d6239ed39033,2024-12-08,SP03,"988 Main St, London, EC1A 1BB, UK",TRK610140595,UPS,DELIVERED,257.663,KG
1911d4d4-c1d8-4572-b74c-aee95a14277d,DL-0387,1873a973-b94f-4f07-96f8-69da67de1648,2024-09-22,SP01,"287 Industrial Way, Manchester, M1 1AA, UK",TRK805011137,DHL Express,SHIPPED,46.093,KG
1096f1f6-7b38-4471-81c9-802f68292324,DL-0388,1dbd3fe7-d44c-4beb-b26a-60889eb4d4bb,2024-10-02,SP02,"213 King St, New York, NY 10001, USA",TRK356180093,TNT Express,DELIVERED,65.32,KG
ded09b0c-aae8-4ab4-941c-6a97feff6007,DL-0389,9b1284d5-bf99-4c58-accc-c5a019eb2a56,2024-01-07,SP01,"646 Station Rd, Berlin, 10115, Germany",TRK343185764,Maersk Shipping,DELIVERED,74.261,KG
bc0c55a1-caaf-4d01-b683-c64397e0f078,DL-0390,b8bdc17e-16cb-4222-8d9c-4b510e519d91,2025-03-23,SP03,"988 Main St, London, EC1A 1BB, UK",TRK106553519,UPS,DELIVERED,393.634,KG
6994634b-2fc9-4dec-b758-b35c14c08bb6,DL-0391,b25af248-9c0d-4515-9c92-4075f42d0a0d,2025-04-20,SP03,"397 High St, Manchester, M1 1AA, UK",TRK409051666,FedEx,PACKED,326.453,KG
ceecf3f4-aecb-4b8c-9d4c-dde149bd752f,DL-0392,751d0d8c-b03e-432a-a844-f3605d40c852,2024-04-26,SP01,"724 Park Ave, London, EC1A 1BB, UK",TRK254483022,DHL Express,SHIPPED,164.646,KG
2b4a1f30-2f33-4ec6-a8e2-0743606ceca9,DL-0393,1acb6b56-fd7c-42eb-b1c4-818b4d464630,2024-05-05,SP01,"537 Enterprise Ln, Toronto, ON M5A 1A1, Canada",TRK662282790,Maersk Shipping,DELIVERED,392.189,KG
933c4620-bbb0-4b7c-a9b1-0f990aa1f87f,DL-0394,336e362b-f383-4563-9495-ec411371daf2,2025-03-12,SP02,"294 Park Ave, Berlin, 10115, Germany",TRK731708834,Blue Dart,SHIPPED,99.671,KG
39bcc3a9-6b96-4d98-bef9-eef986d07e86,DL-0395,ba8ad031-f3bf-4fe6-b705-75db79eb67e4,2024-11-16,SP02,"274 Station Rd, Bangalore, Karnataka 560001, India",TRK368898126,Maersk Shipping,PLANNED,445.331,KG
57d5593a-ae2e-4398-a8f0-f01ddc5071f8,DL-0396,55684c9d-1fff-467e-9d2a-b17275135de1,2024-06-10,SP01,"95 High St, Seattle, WA 98101, USA",TRK557473664,Maersk Shipping,SHIPPED,65.699,KG
c2dab5a6-9525-46c0-a90b-c99a35271aa1,DL-0397,d29c82a4-a8d6-4a02-a4a0-723542c88cc7,2024-10-01,SP01,"474 King St, London, EC1A 1BB, UK",TRK598586829,DHL Express,DELIVERED,77.355,KG
028c0567-ea63-47e5-80b2-2961f7269b5f,DL-0398,4a51669d-34f3-48d7-a75e-60d16cbbe3c9,2024-03-21,SP03,"287 Industrial Way, Manchester, M1 1AA, UK",TRK371953275,DHL Express,PACKED,463.2,KG
556148b4-5420-4429-a643-fac1bc97516a,DL-0399,aeb51d40-438b-40f8-8457-752b793692f6,2024-10-31,SP03,"294 Park Ave, Berlin, 10115, Germany",TRK788266806,USPS,DELIVERED,295.103,KG
d527bb6c-46dc-4d2f-a306-5c375573b22c,DL-0400,ad190d41-9b5d-4158-8514-2e1ee84de45f,2025-06-26,SP03,"620 King St, Bangalore, Karnataka 560001, India",TRK262983724,TNT Express,DELIVERED,356.426,KG
f821a025-d6fb-44bd-a65c-e50419bb3d37,DL-0401,9164fbad-ba2f-4f4d-a59a-d5a4ef7d7d1b,2025-01-18,SP03,"316 River Rd, San Francisco, CA 94105, USA",TRK391853650,USPS,DELIVERED,117.084,KG
76c1456b-11ec-43ed-8693-de8ebc8601dd,DL-0402,23757334-df03-4775-ab35-e3aafcc434fa,2025-03-04,SP01,"322 Industrial Way, Seattle, WA 98101, USA",TRK322244066,UPS,DELIVERED,32.093,KG
f40c8ed2-5e2d-4665-b48b-105d5b00bf43,DL-0403,de48188c-646e-4a23-8880-f0f2575918d6,2024-06-14,SP02,"52 Oak St, Boston, MA 02101, USA",TRK847284408,UPS,SHIPPED,240.193,KG
68d22cc4-50eb-4c91-9796-380ec1339907,DL-0404,fc87785e-fd64-4924-b29e-e23ac914b256,2024-11-23,SP02,"946 River Rd, Boston, MA 02101, USA",TRK360886420,USPS,DELIVERED,198.369,KG
b80fa945-0f4d-4ea5-b41e-fac6ddb1ae2d,DL-0405,e18c6cd7-0691-42b4-94d4-b73d8e491ebb,2025-04-13,SP03,"52 Oak St, Boston, MA 02101, USA",TRK986421071,FedEx,SHIPPED,60.056,KG
c6c2e538-86b2-4456-b204-30fc6dc65203,DL-0406,3d5e196e-7b43-46d3-a276-ff55bf719d47,2024-12-04,SP02,"597 Business Ave, Los Angeles, CA 90001, USA",TRK126639679,Blue Dart,SHIPPED,113.57,KG
2fe1dda4-6cf4-4a37-bef0-1ab52ab06c2c,DL-0407,a147d9dd-a50a-4de9-90f5-33c2461f0458,2024-12-23,SP03,"993 High St, Austin, TX 73301, USA",TRK671306287,TNT Express,DELIVERED,147.523,KG
fe1f47e9-ecae-4bc0-9216-0423da671e2a,DL-0408,7ddec93c-eec1-4e53-b80e-3b9bec9d1ec8,2024-09-09,SP03,"580 Market St, Los Angeles, CA 90001, USA",TRK602621378,USPS,DELIVERED,259.951,KG
7b8efbb4-7ad4-4e5a-9127-5c85ac503820,DL-0409,0975f98e-6cb9-4b09-ad54-8df7e9c2f9d0,2024-06-24,SP02,"496 Enterprise Ln, Bangalore, Karnataka 560001, India",TRK407432057,TNT Express,SHIPPED,234.953,KG
8aee75f0-85f9-41f7-bb2c-eb50959ddd45,DL-0410,4a528794-bdf9-47c2-856c-b65b1ad3e703,2025-03-22,SP01,"95 High St, Seattle, WA 98101, USA",TRK420019060,TNT Express,PACKED,134.669,KG
9f5c6a8c-9c55-4c35-b613-da63ef419138,DL-0411,cfb151a1-252b-46d4-a6b3-fa3d43289c19,2025-04-01,SP03,"287 Industrial Way, Manchester, M1 1AA, UK",TRK143440055,Maersk Shipping,SHIPPED,304.729,KG
0fda7550-20a3-4511-a65e-cd98f2b34eec,DL-0412,cb896172-6313-4028-bd86-af278dd2d9f3,2024-05-09,SP01,"988 Main St, London, EC1A 1BB, UK",TRK132880863,Blue Dart,SHIPPED,39.399,KG
e884adc9-85ef-4d74-b4f8-925bf8b671cb,DL-0413,4295369e-d3f5-4be4-925f-bd4639e90a5a,2024-06-24,SP03,"389 Park Ave, Mumbai, Maharashtra 400001, India",TRK569589671,Blue Dart,DELIVERED,470.798,KG
b39040f2-5fd8-4152-9637-f901afde3c72,DL-0414,2e16574b-ee73-4d97-b724-c06885941754,2025-05-12,SP01,"626 Tech Park Rd, Singapore, 048583, Singapore",TRK604460750,UPS,SHIPPED,327.473,KG
9c35c56b-0760-4073-afbc-fa1c301485ef,DL-0415,0d8697af-a4a5-4e54-bd06-c8e1b4cd0ca2,2024-12-23,SP03,"474 King St, London, EC1A 1BB, UK",TRK843694138,Maersk Shipping,DELIVERED,286.601,KG
25a7dc34-b7b3-43a4-812f-8c113fffd529,DL-0416,3c426db7-186b-434a-b36f-90b7ab7f35ad,2024-04-19,SP02,"217 Station Rd, Houston, TX 77001, USA",TRK919455586,Maersk Shipping,SHIPPED,436.26,KG
5b31225c-90b9-4440-9be1-ba4a9970f705,DL-0417,18d0e711-4873-4944-9e58-f850f3590b71,2025-02-24,SP03,"377 Station Rd, Mumbai, Maharashtra 400001, India",TRK526030719,USPS,PACKED,30.354,KG
503088a3-e897-4d5c-b659-08f433b66e5a,DL-0418,102754c2-bcd0-4a22-99c6-fd72ee2f5947,2025-01-04,SP02,"397 High St, Manchester, M1 1AA, UK",TRK902534187,DHL Express,DELIVERED,145.681,KG
dfbd3c3c-7b86-4993-944a-7625e586b7a3,DL-0419,c8562417-96a1-4b9b-ad51-4ef736837287,2024-04-27,SP03,"747 Enterprise Ln, Seattle, WA 98101, USA",TRK542711102,DHL Express,SHIPPED,241.715,KG
9ff61f37-fde6-4e0e-ac9e-0e7d9007d75a,DL-0420,922b7bbb-cc31-4a11-b755-a755266691dc,2024-10-12,SP02,"747 Enterprise Ln, Seattle, WA 98101, USA",TRK449177130,USPS,SHIPPED,70.086,KG
081ffe59-2882-4acd-a8a8-7be7ad9b2039,DL-0421,1088fab1-026b-4ea0-8b26-6e6dad05e79c,2025-04-08,SP03,"86 Industrial Way, Dubai, 00000, UAE",TRK833690384,DHL Express,PLANNED,270.104,KG
d74482e9-5eb6-4029-a374-53b414f33eea,DL-0422,b31cf00f-c7f1-4cba-aaa7-7efde9ac4295,2024-03-01,SP02,"340 Industrial Way, Mumbai, Maharashtra 400001, India",TRK944845613,DHL Express,PACKED,401.655,KG
b88e215a-043f-4f70-9b22-e6dd1b0c894b,DL-0423,05816504-1f27-453b-a5cc-4daffa9433cd,2025-04-18,SP01,"68 Business Ave, San Francisco, CA 94105, USA",TRK104447538,FedEx,SHIPPED,136.758,KG
e3662a7c-3166-4cee-a9b1-68ac1be43971,DL-0424,9b30f0f4-0445-43ba-a541-cdf5b312e0f6,2024-09-12,SP02,"465 Harbor Blvd, New York, NY 10001, USA",TRK604935608,DHL Express,SHIPPED,324.337,KG
2165277b-9846-444a-a76c-5df5c3890cb5,DL-0425,4adf7fe4-eaa3-416a-910f-ac638da47625,2025-06-10,SP01,"465 Harbor Blvd, New York, NY 10001, USA",TRK197285068,Blue Dart,DELIVERED,174.073,KG
39195f6b-89df-4a01-8f9c-8ecd02c052a4,DL-0426,5e6ec419-1d25-4f06-b180-aa3b77b425ec,2024-02-04,SP02,"225 Main St, Los Angeles, CA 90001, USA",TRK749562340,Blue Dart,DELIVERED,203.896,KG
a3b5e801-1d26-4a41-a4d2-a00a11ca584d,DL-0427,34ef3b26-3f82-4c27-bcaf-805dab765673,2025-04-12,SP01,"217 Station Rd, Houston, TX 77001, USA",TRK669355569,TNT Express,SHIPPED,159.067,KG
711e583d-edef-4d5c-ab33-f7b1c7900275,DL-0428,85c9c048-ca6a-4c49-a99e-306ab117c41f,2024-09-21,SP02,"340 Industrial Way, Mumbai, Maharashtra 400001, India",TRK498606936,DHL Express,DELIVERED,157.371,KG
890c6686-7bc8-4b31-b793-1e981350370b,DL-0429,9c18366e-c66d-4e52-9e6f-22c54e034682,2024-09-07,SP02,"92 Park Ave, Manchester, M1 1AA, UK",TRK274195685,UPS,PLANNED,352.677,KG
541062ec-b7fc-472e-9652-9c9d584db125,DL-0430,f85f9941-ba6c-45b5-9002-edafd3d526fc,2024-05-13,SP02,"951 King St, Bangalore, Karnataka 560001, India",TRK370649284,DHL Express,DELIVERED,265.414,KG
02765e24-5b22-4d30-b795-ebfd38c1c67a,DL-0431,f8e9e07a-66f9-472c-9293-f29705f8fdc1,2025-03-14,SP02,"537 Enterprise Ln, Toronto, ON M5A 1A1, Canada",TRK480907864,USPS,DELIVERED,323.534,KG
10c4ac21-3ff6-4267-bacb-f6b7d25d390a,DL-0432,9da5c2bb-c168-410e-86ad-115d775bf222,2024-10-14,SP01,"682 Oak St, Boston, MA 02101, USA",TRK546011748,USPS,DELIVERED,65.911,KG
c362ceae-de15-42c1-8f2b-4474d280fee1,DL-0433,901b1833-250d-49bc-af87-4ae8b4fb25bf,2025-08-13,SP01,"465 Harbor Blvd, New York, NY 10001, USA",TRK767445139,DHL Express,SHIPPED,318.115,KG
8b41dd17-1330-4b7d-a7a8-462178551a3c,DL-0434,ec0d908d-1daa-4753-a9e8-626e15dfe035,2024-11-10,SP01,"818 Innovation Dr, Tokyo, 100-0001, Japan",TRK485899226,DHL Express,SHIPPED,131.697,KG
c62d2ddd-924d-4d2d-b766-fbc264b46280,DL-0435,ced246fd-477d-4003-968b-4748914783b1,2025-03-09,SP01,"294 Park Ave, Berlin, 10115, Germany",TRK526572095,Maersk Shipping,SHIPPED,13.054,KG
32d21488-e884-458f-9525-98f708d0e624,DL-0436,04c35ed5-831d-4e6a-a364-37b75873cca7,2025-02-28,SP03,"118 River Rd, Dubai, 00000, UAE",TRK926005255,UPS,DELIVERED,181.381,KG
48f41533-9506-4413-93ea-aac2df95978f,DL-0437,833d0568-b465-46aa-9740-7dfe17e93491,2024-02-28,SP03,"213 King St, New York, NY 10001, USA",TRK179212415,TNT Express,DELIVERED,171.183,KG
84c97bf8-a17a-4f81-b441-22486bfd7bb6,DL-0438,84cecb7a-d4ad-4e38-b6c9-8be797fb1ec0,2025-05-01,SP02,"988 Main St, London, EC1A 1BB, UK",TRK925529437,USPS,SHIPPED,366.615,KG
7a58ac1e-9542-4ebd-8a88-63001b504331,DL-0439,41793096-59cc-4346-9b57-a0db88f3bfc0,2024-05-24,SP02,"397 High St, Manchester, M1 1AA, UK",TRK797459237,UPS,DELIVERED,267.898,KG
2b461596-62e8-4299-9211-c4a929957cfe,DL-0440,ab628862-fffa-4798-9f00-411bffdd69a9,2024-05-08,SP03,"646 Station Rd, Berlin, 10115, Germany",TRK999908189,USPS,SHIPPED,162.285,KG
b2e9d1d9-6f50-46d4-8ce0-b36517046262,DL-0441,47550798-4c38-4580-affa-0ccdecf75ef2,2025-02-18,SP01,"95 High St, Seattle, WA 98101, USA",TRK875692353,FedEx,SHIPPED,86.622,KG
dd1d9ed0-b804-409a-8819-261eb42b539c,DL-0442,a65dbd02-d3dc-4017-b250-3492bd8e7413,2025-01-16,SP02,"389 Park Ave, Mumbai, Maharashtra 400001, India",TRK242026156,UPS,SHIPPED,87.187,KG
6363025c-7e3e-47d0-8d36-d9fec9683135,DL-0443,ca703e2f-07b5-4faf-b589-655f9f647a7c,2024-06-16,SP03,"377 Station Rd, Mumbai, Maharashtra 400001, India",TRK703323403,UPS,DELIVERED,23.506,KG
9587f27b-ff0e-4493-89ad-e69c59ddd369,DL-0444,fa7e3659-cfdb-4516-8cbb-508d540cc1a1,2024-01-29,SP03,"377 Station Rd, Mumbai, Maharashtra 400001, India",TRK639245797,Maersk Shipping,SHIPPED,196.723,KG
0864c4fb-3325-4139-a1a4-a09d985cca55,DL-0445,83b1de67-606a-41ae-bffa-f8a3a4210f0f,2024-11-18,SP01,"620 King St, Bangalore, Karnataka 560001, India",TRK570661295,UPS,DELIVERED,496.676,KG
0906e1dd-f8d8-4dcf-8fe2-2efa5f8d8cf5,DL-0446,aa2e5567-5b06-4683-8a05-f1a4824fc3fd,2024-12-24,SP03,"337 Harbor Blvd, Berlin, 10115, Germany",TRK947778859,Maersk Shipping,DELIVERED,21.334,KG
19a32d5a-5e93-460f-9ae0-e3100f7b8dbc,DL-0447,ec7b7e75-d100-47a9-97f0-9cf67f063a8e,2024-01-29,SP03,"496 Enterprise Ln, Bangalore, Karnataka 560001, India",TRK777563876,FedEx,SHIPPED,287.711,KG
2d62e01c-7b8a-44f6-a7c4-e500223cbbf5,DL-0448,e39cfe70-e41c-44d1-bb33-8e27a6928168,2025-04-01,SP02,"389 Park Ave, Mumbai, Maharashtra 400001, India",TRK296861009,DHL Express,SHIPPED,91.936,KG
3a233a3b-e47d-4205-87ee-15a5d84e2834,DL-0449,30a2e297-5c12-478e-8b73-5a2479d0b25c,2025-05-21,SP01,"951 King St, Bangalore, Karnataka 560001, India",TRK289191642,USPS,SHIPPED,494.23,KG
