id,invoiceNumber,salesOrderId,deliveryId,customerId,invoiceDate,dueDate,totalNetAmount,totalTaxAmount,totalGrossAmount,currency,status
d69881c3-a227-40e8-b0d2-a28dffde12c2,INV-0216,0bdf2825-b876-4826-8b1c-904f56026364,434b3965-217c-4162-b193-d7e8bd5a8057,ca66635d-cd5c-4b95-8081-9ed470ee0c4f,2025-02-20,2025-04-21,46545.95,8378.27,54924.22,USD,PAID
2b749367-83ab-4ed4-b82b-e37b2bb49f08,INV-0217,c3c1fe7f-1732-4d50-8a72-d1aacdd8f252,5ccd3f3e-5838-4ec0-8b41-b103c4af3335,92108758-0155-4f43-8061-3c77e859bec3,2025-01-08,2025-02-07,7402.25,1332.4,8734.65,USD,PAID
f5c40156-2adb-447d-819b-d784c23f93d1,INV-0218,b95f3eba-7996-4863-b036-2dfb02d4c387,d6b13671-2b14-419f-8662-198751619927,9d09cc50-8796-4946-9dc8-41b88058adf4,2025-05-23,2025-06-07,71599.06,12887.83,84486.89,USD,OPEN
1c08f1c2-a7c1-4d3b-b672-6d1e493da2da,INV-0219,3c8cb9fd-b464-4200-89b0-d34eadf394fe,4ffd3c2c-575e-4cb4-b28d-86d080f45dce,743a3525-a4e5-42cd-98b8-4f8012132acf,2024-09-13,2024-09-28,46583.27,8384.99,54968.26,USD,OPEN
2f41a6ab-8973-47f3-a549-00f3b4bc24b7,INV-0220,4dda8f92-e16f-4112-b28d-b2dcd13e2945,9e772416-0731-4486-b7e5-c7c45d666eb6,37a7a6be-5b9e-4038-bb16-75500ce74640,2024-05-16,2024-06-15,42885.88,7719.46,50605.34,USD,PAID
0162b661-e7db-4aa5-af5b-fcd3ff74be87,INV-0221,eeb4ef00-f1b4-4900-b32c-58b854b3709c,feda74f4-c979-4fe4-8a00-6e12ac5b0e4c,90b398c9-1db5-42d0-9b56-9ec752d60a8c,2024-03-31,2024-04-15,12614.44,2270.6,14885.04,USD,PAID
15353548-c666-4be2-9468-66c102d07340,INV-0222,f90c0c90-e782-49f5-bcc8-d56dc1dffb0e,7df273d2-fea7-4990-a3b1-29716dd006fb,92108758-0155-4f43-8061-3c77e859bec3,2024-05-12,2024-06-11,38880.65,6998.52,45879.17,USD,PAID
54f28b80-ce2b-4629-a5fe-286a9bc02af0,INV-0223,51c1a667-7342-4527-b3ac-632a91b3fca5,4287a995-b258-4c3f-a346-9aec151b41c1,b3c1c861-53a8-42d1-9896-d9f56201110a,2025-07-12,2025-08-26,77924.65,14026.44,91951.09,USD,PARTIALLY_PAID
eed50047-1375-4a71-889c-55bca36d8497,INV-0224,213a9602-4502-43e3-a1c5-6b13457c13dd,5bb8d40a-4746-46a3-9238-a10ef550e214,1ee7e4ce-4837-4eee-92cd-0440e3a59c0d,2025-01-21,2025-03-22,75605.66,13609.02,89214.68,USD,OPEN
9625e68f-269d-4531-bad1-d08ec4e6ff57,INV-0225,5fb19d2d-193f-4fac-ae4c-1c08b0b6ede7,d19b129b-19fb-4f59-a44e-5d526fe6b7fa,8c602997-9b9f-4dcb-b137-a3cb262691ec,2024-12-04,2024-12-19,20728.76,3731.18,24459.94,USD,OPEN
2dafb4d5-29b8-473e-88b3-cb5cd7da1f03,INV-0226,56bd8237-8cd3-490f-922e-cca553f10f49,90033f79-e918-462b-804e-cc415364cff0,3b06f677-2b64-4548-85d8-17ce13f3e030,2024-10-11,2024-11-25,8695.79,1565.24,10261.03,USD,PAID
71b47f21-5dc1-47db-a60f-a47c3cdd9430,INV-0227,cb1d7a5c-eb5f-471e-9ead-46e1869f14a5,5b416b98-205b-411d-b9e4-5e87ad820719,2729166e-1eb7-4add-9ca9-20ec9f283c47,2024-09-09,2024-11-08,13878.06,2498.05,16376.11,USD,PAID
3fb4a5c6-fab6-44ad-b7d1-efd2621bdade,INV-0228,96db2127-16ca-415b-8c78-a0f8727d406f,6ef5effa-4d73-475a-b8a5-3f8c65642d05,c6e2c133-b425-4ab1-918b-65f29e2cd965,2025-04-22,2025-06-21,66360.97,11944.97,78305.94,USD,PARTIALLY_PAID
f930ce90-99f4-4b11-8e36-4fec4f5abecf,INV-0229,5f253c18-5f07-4fde-b2d0-014e69ef7148,423e5a6d-fa8f-4141-afef-af984b1845c4,32db9aa9-2ba1-4ae9-ab60-33e573ed4aca,2025-04-04,2025-05-19,21849.08,3932.83,25781.91,USD,PAID
37fc041d-b36b-4b61-93bb-543c4740f16b,INV-0230,b1dc3e5f-df1f-42da-a2bc-22d6fc13bd51,b60c32e8-dedf-4097-b0d8-b8b4c8b6b275,22fab182-e8d2-44e3-8bec-19570919be08,2025-05-04,2025-06-03,9478.74,1706.17,11184.91,USD,OPEN
4febba1e-c0df-4b8a-9b3d-48ac391d9f2b,INV-0231,0826b108-ce98-4f36-91b5-ecb27c8fe639,7c632eb9-8c36-436f-8bbf-3d95207e592f,d5da28fe-0fdf-45f5-b18a-b1bcdbbf4edb,2024-08-02,2024-09-01,827.78,149,976.78,USD,PAID
acbc1749-a4d7-42a6-a992-412c67365cf9,INV-0232,18d39cc3-9698-4255-854d-eaa1f79ae6a8,b856283e-c460-4d43-ae06-4e712b86ca5e,d5da28fe-0fdf-45f5-b18a-b1bcdbbf4edb,2024-01-26,2024-02-25,3566.91,642.04,4208.95,USD,OPEN
68c3d394-cacd-499c-9979-c9ec5de37d81,INV-0233,15fbfcc4-3b7f-4ad9-afc0-f83f8c367bbd,851430a2-29e0-4da8-959e-679597a959fe,02ee2de6-b631-42ad-9200-bd5f10022153,2024-11-28,2025-01-27,73390.54,13210.3,86600.84,USD,PARTIALLY_PAID
e2535a83-640a-4bd9-a35d-8d619195ace6,INV-0234,83fedba4-1b5b-4ea6-9604-488000129814,de2fd310-4c9a-4f7b-ac76-5269d10a2935,ca66635d-cd5c-4b95-8081-9ed470ee0c4f,2025-04-07,2025-06-06,14105.03,2538.91,16643.94,USD,PAID
14fad106-7a74-421c-a870-2f044afadd54,INV-0235,53fbe14f-ef44-4da4-8e47-3fcf358f896d,7bb59d36-5ae6-433b-b13e-189ed8961b45,b3c1c861-53a8-42d1-9896-d9f56201110a,2024-10-14,2024-11-28,47538.2,8556.88,56095.08,USD,OPEN
3cbfe105-d98e-4632-b381-acde1764c394,INV-0236,567d4987-24b1-456a-a2ae-919852ac3b5d,deed058c-e04f-461e-9ff9-584e1f44016c,c6e2c133-b425-4ab1-918b-65f29e2cd965,2024-10-01,2024-11-30,58686.42,10563.56,69249.98,USD,PARTIALLY_PAID
8c95be42-dbfc-4215-9386-b51ec4e011dc,INV-0237,f11d648b-aae1-498d-a010-6c9fc3b9a370,fe620265-2b98-46a9-b53c-ae5ecc6d315e,81bc3cee-7f5d-48dc-8181-6d603aa2266c,2024-09-07,2024-10-22,27833.54,5010.04,32843.58,USD,OPEN
14555da5-abcd-4f8a-85a1-8b4e6fb0b3ac,INV-0238,c77ad83d-96dd-4956-a159-5cfb47b74531,417abab2-c1da-43c5-abe1-24608817a2ac,1ec25658-f7a5-4f8c-968e-c4252148ee5d,2025-03-14,2025-05-13,16364.42,2945.6,19310.02,USD,PAID
414ed3a3-3769-4fe3-b983-6ae069455b47,INV-0239,6b8111d4-7581-4def-9943-c287faba9521,73e398af-90f6-443f-87b4-b180c7b507cc,0e138a14-6b59-4a00-86e1-3e46e03fde11,2024-04-24,2024-05-24,50660.83,9118.95,59779.78,USD,OPEN
d53bc7aa-d1ab-4205-a176-733567c976eb,INV-0240,589e1fc8-d99e-429f-861b-732fc09c7daa,541cbdc0-7484-4f0c-80da-610068ad8377,9bdd26ed-c368-43c7-89aa-dc3f798ea028,2024-06-19,2024-08-03,77519.28,13953.47,91472.75,USD,OPEN
0fc51fb8-03d1-49e7-800e-0fe82a5b2da9,INV-0241,7a175071-74a9-4b51-9a5d-264ff554e901,64eac422-d89d-44d1-a807-f79cc4a068ee,b6f61001-49ed-409a-9c79-e374b3679ec5,2024-04-05,2024-04-20,31305.02,5634.9,36939.92,USD,PARTIALLY_PAID
354fab93-9b60-4d7d-b84f-75f455f9577e,INV-0242,0b74e997-0683-4fc1-b180-1f0913080e6c,7128f3e4-6e42-4b7e-b59d-f7981ddfbd7b,83c5b079-d633-414a-b375-2d508f3089ac,2025-07-25,2025-09-23,65874.78,11857.46,77732.24,USD,PAID
95d6d8b6-1198-45e4-b760-ae6ba2a79705,INV-0243,c0460535-e106-4a0d-8dbe-aa47bdaa0710,c98192d4-42d9-47d5-9b24-7c48e90fb608,c6e2c133-b425-4ab1-918b-65f29e2cd965,2024-05-27,2024-07-26,39358.28,7084.49,46442.77,USD,PAID
99868b0b-682e-4c73-9c73-ed1356c1f22f,INV-0244,cfaeba77-de82-4220-a436-c08501a28cba,87a0f238-12a6-4773-b9fc-a2623b7be4da,02ee2de6-b631-42ad-9200-bd5f10022153,2024-04-07,2024-06-06,34847.82,6272.61,41120.43,USD,PARTIALLY_PAID
b63bb6a9-7761-4e28-bc26-64a4808fd904,INV-0245,eafb9155-24bb-4d29-a690-1d11c6a077c6,c0085754-b8fb-46b4-bd7a-4256f1223157,90b398c9-1db5-42d0-9b56-9ec752d60a8c,2024-12-30,2025-01-14,47581.69,8564.7,56146.39,USD,PAID
5966529b-95b5-4159-9358-e7e3b22f57f0,INV-0246,d1b2564c-37be-4c97-ab67-339773780017,9961c66e-de37-4b8b-9577-d7a7043ea6b4,81bc3cee-7f5d-48dc-8181-6d603aa2266c,2024-10-23,2024-12-07,22261.79,4007.12,26268.91,USD,PAID
59c7e7fa-1f2b-4dac-82c3-d2df9983235a,INV-0247,f6548188-f6a5-4896-b957-8f63132066fb,72223cd1-688d-4fae-854b-bf44e21764d7,71910904-e940-496b-8d38-f72d0ae26636,2024-11-25,2025-01-24,57234.25,10302.16,67536.41,USD,OPEN
03641ff4-81e5-4aa4-a0fb-de5afb39ae9d,INV-0248,d2a8ab53-3088-4557-8ee3-05666449f8f5,90c6b881-b11b-4dd0-ad64-b2dca92f86e9,3b06f677-2b64-4548-85d8-17ce13f3e030,2024-12-20,2025-02-03,54286.61,9771.59,64058.2,USD,PAID
fa59a5b2-aaaa-46ed-afbd-ed666a8bbaaa,INV-0249,5305b964-6574-4c98-a7e8-d6ba2a3ec9bf,777fdfb9-5184-4a54-8042-e096488c38e1,8a5de554-d5b7-46cd-9cf0-b605ec9758ad,2024-04-13,2024-05-13,27669.3,4980.47,32649.77,USD,PAID
2496fd76-1668-45c2-94dc-3d5535063aa6,INV-0250,2918a1b4-64b0-49c0-b4d5-808dca4700c6,5ac28387-a637-4fdc-98e1-74f289c85bd0,71910904-e940-496b-8d38-f72d0ae26636,2024-11-07,2025-01-06,4620.89,831.76,5452.65,USD,PARTIALLY_PAID
0f5ef83a-5ddf-42a1-92f7-e41c941b9139,INV-0251,8360ce70-744e-4c2a-b0a5-bde37c701c62,0a00be23-9012-45b2-a97b-e61f5e8ff2b8,8a5de554-d5b7-46cd-9cf0-b605ec9758ad,2024-03-09,2024-04-08,49776.52,8959.77,58736.29,USD,PARTIALLY_PAID
28b47be6-4249-4d6d-b468-eb1543635e6b,INV-0252,55cd2fe7-129c-41ba-b3ec-a595c9eb4759,d39ce3c4-9ca0-4ab5-93b0-e479b576a016,743a3525-a4e5-42cd-98b8-4f8012132acf,2025-08-22,2025-09-06,14462.4,2603.23,17065.63,USD,PAID
23e00f8c-ecb4-4a8c-88bc-eae33719bed5,INV-0253,25a9fe1e-30c9-41a4-95a9-b48e4e8c8263,4486ad20-ee98-49c8-99a2-dafa97b15a86,71910904-e940-496b-8d38-f72d0ae26636,2024-01-22,2024-03-22,58415.12,10514.72,68929.84,USD,PAID
104214b7-5182-4171-94cd-70820d08eeb4,INV-0254,370376fa-d884-48e4-ac54-e4701272cce2,e0720007-fb46-4a4f-9e64-503edb1cb2c8,ca66635d-cd5c-4b95-8081-9ed470ee0c4f,2024-12-28,2025-02-26,66900.89,12042.16,78943.05,USD,OPEN
478d3ab9-7646-4fd7-b8b5-d920ee0a0334,INV-0255,09a5a4fe-1856-4cf2-808c-c9a5134903e9,f6d1e86a-77cc-4d6f-961b-2f2aba2168d2,57b43ac8-b7f5-4cbe-9ff1-fbb6928e0707,2024-02-15,2024-03-01,19573.54,3523.24,23096.78,USD,OPEN
26d01343-2062-4c4f-b3b1-3002a07197af,INV-0256,05d767aa-c59c-4dfc-a0ef-6157cf575035,5ed4167f-3b7b-4093-8804-7e4bc05ec39e,2729166e-1eb7-4add-9ca9-20ec9f283c47,2024-02-04,2024-04-04,16658.3,2998.49,19656.79,USD,PARTIALLY_PAID
1c07e19f-6843-4ac9-bf2b-daf0d452eef4,INV-0257,a44b5116-b0fc-430d-b305-52ae8af6f2dd,714b0724-06e0-4880-842c-157e5d6d0d20,81bc3cee-7f5d-48dc-8181-6d603aa2266c,2024-08-24,2024-10-08,51971.08,9354.79,61325.87,USD,OPEN
7b4a0f33-f1f9-4e9f-9c96-bf22a50230db,INV-0258,29f48e30-7963-4ce6-a9e9-325c7ee627de,ced4362c-236a-4bab-bd05-55b877666223,71910904-e940-496b-8d38-f72d0ae26636,2024-03-16,2024-05-15,72460.83,13042.95,85503.78,USD,PAID
ca54d1b7-73de-4cfe-8126-7ebc76227eaf,INV-0259,c8cc7d0b-28f2-45d8-8787-aee729ff9a41,d8d7c42e-0eaa-4e6e-b631-2c4eca4c710c,1ee7e4ce-4837-4eee-92cd-0440e3a59c0d,2025-07-14,2025-09-12,17506.37,3151.15,20657.52,USD,PAID
1d2a0b8c-7ba9-4c8d-b0d9-2fc5b9b4f57d,INV-0260,77ba1061-932d-4ebe-8e76-df2888aee3b5,eef1b10c-1f64-4470-85b1-29586a171e18,3941971d-8354-4750-b19f-258733f9ada8,2025-01-24,2025-03-25,16875.79,3037.64,19913.43,USD,PAID
aac37956-cba9-45bc-92bf-cf48fc45901e,INV-0261,5e1fd4ba-55cd-448c-8369-d167a3f36006,a8458c28-029b-4d2b-abb6-fec0efc7ae14,30197940-e9b3-4b1c-9d3a-56ec42a311bc,2024-11-10,2024-11-25,12331.92,2219.75,14551.67,USD,PAID
9ecea413-04b8-4a39-861d-ed85a7f0df56,INV-0262,b566d603-dc4d-4eeb-b05a-aa194eac9131,f34e5892-1245-4787-aa02-a1c66f54476a,02ee2de6-b631-42ad-9200-bd5f10022153,2024-09-15,2024-11-14,67242.77,12103.7,79346.47,USD,PAID
8d769e82-66e3-4052-8dc7-122cfde62d5d,INV-0263,30bbd5c8-a859-46ac-9127-571e5291e925,0aaaee77-a955-406f-bdd1-0cc47258440a,fef071a5-d184-4992-95c6-15731a308120,2024-04-11,2024-06-10,79085.55,14235.4,93320.95,USD,PAID
14ea3f3a-2892-45a5-9722-50753d389d3f,INV-0264,d51d6851-4eb8-4456-987c-ad5085359fa3,4c431a5b-08ba-4a3c-9859-a54f8078a2a1,e09bfc4d-3954-4bdc-a105-924219deb967,2025-04-09,2025-05-09,36313.9,6536.5,42850.4,USD,PAID
140763ee-9810-4355-9c9e-d3a2335dce91,INV-0265,c65569e4-6446-445e-9adb-16fd6bc7363e,fefec368-4330-4f95-8f8f-94033a9bd9f8,c6e2c133-b425-4ab1-918b-65f29e2cd965,2025-05-31,2025-07-30,25313.52,4556.43,29869.95,USD,PAID
5f354b57-de79-4bf2-a849-bfda8617f85b,INV-0266,e74f6b6e-7bc8-4969-8a9e-671284fb9455,44b674d5-562d-4126-93ee-b3cc4a8cd2a6,42580fca-0e8a-4b72-8342-b7c741190aa7,2024-04-26,2024-05-11,8344.84,1502.07,9846.91,USD,PAID
b8705a4a-3ef0-4e8f-89d2-fb82f025d631,INV-0267,cdbd5bee-af59-4269-8395-5d0a4961c910,d0190400-06d5-4896-b394-89f950becaf6,2729166e-1eb7-4add-9ca9-20ec9f283c47,2025-05-31,2025-07-30,19627.24,3532.9,23160.14,USD,OPEN
25413e56-1596-4d3d-87eb-69ba0dd5b5a9,INV-0268,011a80b3-26ab-4007-9997-996922e867d8,5fe085af-b237-4db6-b245-d1232befaa0e,26d4b373-bde8-4991-8e6f-e0c3f4abd219,2024-04-07,2024-06-06,700.59,126.11,826.7,USD,PAID
b2bb6362-2df0-4df4-b5e7-55732dda4ba0,INV-0269,bc868559-c35b-440e-b550-ec624a9a5ba3,e04a6e51-4093-4835-bb47-37aeeee3a3e3,96bfd297-d290-4d5d-8310-e56a6cf7f1a4,2025-01-31,2025-03-02,27216.84,4899.03,32115.87,USD,OPEN
993bdddc-f12a-4dc8-986f-969a5c0cd4c2,INV-0270,29aef866-170d-4df5-85f6-8ebc099d726e,c934b601-c0c2-4a1a-b3ac-6f27388367e4,ca66635d-cd5c-4b95-8081-9ed470ee0c4f,2024-12-13,2025-02-11,58972.23,10615,69587.23,USD,PAID
0b8c82c4-0427-442f-917f-669615a0ced0,INV-0271,e7b98a9c-2571-4d76-a676-542d7103e75c,29856f0a-84e6-45c0-908d-a980f37d2026,bfac4bba-1cf4-4378-948e-364fe0f1ef37,2025-04-11,2025-06-10,37249.22,6704.86,43954.08,USD,PARTIALLY_PAID
dca7f702-4962-4401-914c-1f832a06ea42,INV-0272,58a2bebd-f708-4fbc-a8b5-4cab182fb2ae,55da32fd-0024-4cf1-94c9-b2f07a165838,02ee2de6-b631-42ad-9200-bd5f10022153,2024-08-04,2024-10-03,11307.15,2035.29,13342.44,USD,PARTIALLY_PAID
89b72d0e-0687-4f12-a0cb-c2778cbe446c,INV-0273,0a31fa73-f860-4b58-a049-386985586d43,9a89f8f1-14d8-4837-bc0c-29b5a6a9139d,9d09cc50-8796-4946-9dc8-41b88058adf4,2025-02-20,2025-03-07,50152.51,9027.45,59179.96,USD,OPEN
64bccc17-039b-4e80-a167-644711cfdda0,INV-0274,6dd64089-1336-4d27-a14e-42b3bc623c09,99fdcdc6-28e2-4c54-b27b-2bc66fe4e33d,37a7a6be-5b9e-4038-bb16-75500ce74640,2025-03-08,2025-04-07,11622.48,2092.05,13714.53,USD,PAID
2e90be7c-5a1d-49e1-b0c2-27152c546a74,INV-0275,4bdaecb7-bf2d-452f-9aaf-4958027867e0,f8d6e173-e5cb-4f17-96b9-8c28071499ab,2729166e-1eb7-4add-9ca9-20ec9f283c47,2024-10-15,2024-12-14,49233.09,8861.96,58095.05,USD,PAID
92362e6e-08a5-4d4d-8e9e-0ba603ed689f,INV-0276,56ea821e-d82d-4392-826e-08b9b0866728,36aafce1-899f-4e66-8b37-4377d9af5fea,30197940-e9b3-4b1c-9d3a-56ec42a311bc,2024-05-26,2024-06-10,29296.51,5273.37,34569.88,USD,OPEN
e572274f-d008-4a9f-81c1-66d1065ff327,INV-0277,f743d1ef-52e4-436d-a089-81d02ffc3d27,199ea30d-2f59-45b4-ac2c-8a787d1ea85a,caf3f907-45cd-46ed-b913-b2e0a69d130d,2024-07-01,2024-08-15,57509.61,10351.73,67861.34,USD,PAID
c9d9b4ce-8cf0-48d9-b71e-192982c4d117,INV-0278,dec44f5f-920f-4a0a-a37e-e050d6e2aa99,f30fd175-e3d0-4958-a2ea-7f4e790e0a2e,26d4b373-bde8-4991-8e6f-e0c3f4abd219,2024-03-04,2024-05-03,61941.62,11149.49,73091.11,USD,PAID
5f73d36d-354f-49ab-a334-1b88dae433c4,INV-0279,79616683-0e7a-42de-bcde-79df5108f08d,f4e1789a-c652-4765-8a50-786cdb38711d,05c0deef-1297-41f8-ac63-42ba27e45f34,2025-06-30,2025-07-30,23478.96,4226.21,27705.17,USD,PAID
47667fd8-ee10-4695-b8fd-0bd3860180b0,INV-0280,af032c14-a33b-4289-bc37-8e7eb03a86d3,7a498817-3904-4c0a-b689-deb0ab4efc43,30197940-e9b3-4b1c-9d3a-56ec42a311bc,2025-03-28,2025-04-12,3831.79,689.72,4521.51,USD,PAID
e4fe5ba5-f186-4986-abcf-feff8abaf820,INV-0281,b2ceff60-da84-4bb1-925f-29b539dbd3d4,58c9274f-1747-4bce-b122-f5d6f2f6895e,b6f61001-49ed-409a-9c79-e374b3679ec5,2025-07-08,2025-07-23,17889.87,3220.18,21110.05,USD,PAID
99abd825-8f56-4fa6-9438-6ec24734a0b9,INV-0282,77996abd-7cb9-4f31-8301-5118909fe543,461b517c-f19f-4dc8-a78a-38ae60455772,3941971d-8354-4750-b19f-258733f9ada8,2024-04-05,2024-06-04,50494.25,9088.97,59583.22,USD,PARTIALLY_PAID
052e2a82-bb32-4300-9436-6876e56d90b4,INV-0283,4ea26533-a45b-49cb-914f-f2ba79f72311,b1d37dd9-01dd-489d-b89f-f38fa87e72a9,22fab182-e8d2-44e3-8bec-19570919be08,2025-01-15,2025-02-14,23033,4145.94,27178.94,USD,PAID
fa16368c-696b-461d-8972-2aed6a94da8d,INV-0284,f8332390-9560-4907-a070-148659c2e8dd,d1cbff96-9c17-4dcf-b4cf-224ad8a3808d,3c5ae9b9-1a54-4457-a999-b70388f62882,2024-02-15,2024-03-16,43212.28,7778.21,50990.49,USD,PAID
545c3058-d082-4a18-87f8-aeac40fb4fb9,INV-0285,2a6e9ab5-3aea-4160-846f-997f88391fd4,f5e89d09-e7ed-4f1f-9b8a-cca37410608f,ca3fcf82-2d0d-4d30-bd5b-17ffb8afce7c,2025-07-15,2025-09-13,42996.11,7739.3,50735.41,USD,PARTIALLY_PAID
b000909c-de53-4838-a340-c792bf524bb0,INV-0286,a1ece96f-dea9-4ac5-a59f-b628f57ed3f7,86637d90-30f5-4349-aaa4-785756a0b88d,8c602997-9b9f-4dcb-b137-a3cb262691ec,2025-02-27,2025-03-14,65723.96,11830.31,77554.27,USD,OPEN
d7ff395d-f578-4049-adcb-a4b804301ee7,INV-0287,d926acbb-7959-4370-9446-532b220dedfb,9667f4d7-13f1-429f-8c32-ebe45aa593f5,3b06f677-2b64-4548-85d8-17ce13f3e030,2024-04-18,2024-06-02,41952.23,7551.4,49503.63,USD,PAID
bfb72ff8-fce1-4d88-a400-f208c91e39dd,INV-0288,722c5409-9d15-4ae1-83e7-aaa2bccaa859,fe902ca9-a543-490c-9f2e-379260e1b894,3c5ae9b9-1a54-4457-a999-b70388f62882,2024-08-03,2024-09-02,22362.22,4025.2,26387.42,USD,PAID
9a8cc785-f330-4e99-b034-fcd1e4ca7377,INV-0289,1de4f71f-2a6f-4ea2-8e9e-25bd95481d9e,decffbee-9d2c-40bd-9d42-7cdd06d87f1f,d5da28fe-0fdf-45f5-b18a-b1bcdbbf4edb,2025-01-19,2025-02-18,7096.23,1277.32,8373.55,USD,PAID
bbcbf6d8-a9f3-428e-9dd3-7596db1666be,INV-0290,4969c5d4-f0c3-4b66-be7c-7d5517a73d1c,840aa225-cb1d-491b-82fb-22d2d409db85,633597bf-68fd-43b0-95be-34f67677293d,2025-05-16,2025-07-15,70031.16,12605.61,82636.77,USD,PARTIALLY_PAID
9d6e3d4f-214d-44d1-85b1-5e1377145c76,INV-0291,9bfde02d-a3aa-4d5c-9473-d7027df4212f,37867044-a568-4b1f-b032-8928221e0710,80362182-5357-489f-a3d9-bb50369dc679,2024-06-07,2024-07-22,74757.23,13456.3,88213.53,USD,OPEN
44730fef-7575-49bf-bccd-d44950fdf254,INV-0292,a9a38709-7bff-4486-8ad8-a5c25eb0aafa,1ad5e08b-a47c-49ad-9ff5-61c0293f7e45,f7bf6a72-80f2-4fb4-bfe5-e4ee209eb0c0,2025-03-22,2025-04-21,1493.78,268.88,1762.66,USD,PAID
edd26e63-a204-454f-8abd-b00a0d7bd9f2,INV-0293,404a69f9-3602-4a76-b4bd-1aa8de5fe847,4de6625f-1bfd-4a20-b6b5-693d180d5095,0e138a14-6b59-4a00-86e1-3e46e03fde11,2024-09-12,2024-10-12,74951.89,13491.34,88443.23,USD,PARTIALLY_PAID
2ba84dab-a584-4e72-bb3a-751f8c719b54,INV-0294,6c8c9d6f-872e-4cd2-8c44-92be40bfae7d,73c713b6-4067-4cfe-bbd7-8d88f2bc81c2,b6f61001-49ed-409a-9c79-e374b3679ec5,2024-02-20,2024-03-06,18615.15,3350.73,21965.88,USD,PARTIALLY_PAID
ecc538ae-213b-49c3-980d-af06cd3043e4,INV-0295,0c896c2a-06e6-40d3-ac3c-2d379d397237,bf782f58-0b6e-4e73-8c96-e448e242e73f,caf3f907-45cd-46ed-b913-b2e0a69d130d,2024-09-08,2024-10-23,6520.43,1173.68,7694.11,USD,PAID
2616ae91-c200-43a1-8e4f-7323eb730bea,INV-0296,ab07c3b4-170f-4587-8d59-519cd02260f0,7097e739-42b3-4726-8754-953003d1115b,37a7a6be-5b9e-4038-bb16-75500ce74640,2024-10-29,2024-11-28,54241.93,9763.55,64005.48,USD,PAID
4ae73707-da18-462d-92ab-e2a421a831c3,INV-0297,ebe2532e-dc17-4e6e-b6a3-bb6399582310,f4a6cae4-a294-4220-9d34-313c446b6e9a,83c5b079-d633-414a-b375-2d508f3089ac,2025-02-01,2025-04-02,26650.44,4797.08,31447.52,USD,PAID
de2c38d0-942e-4774-a64b-f02ea4d99dd6,INV-0298,6e89a955-cd06-401b-9d4d-6304a94fe708,4f4fe9ba-e229-45a7-a312-e3092f4fd530,7324dc14-27c8-47fe-9a48-8e9c7a845ee4,2025-01-28,2025-02-27,41206.74,7417.21,48623.95,USD,PAID
b4170017-93f5-4bd0-9553-26f0cb44e43e,INV-0299,604b7067-7528-4424-9402-b66a6c94abbe,07e37482-8ccc-4333-8725-84295f7fce66,633597bf-68fd-43b0-95be-34f67677293d,2025-04-22,2025-06-21,41001.84,7380.33,48382.17,USD,PAID
bb39483c-4f78-42eb-83d7-82240579c84d,INV-0300,7f5c8f8f-822f-431a-9ade-a3832fbfec28,3fbf8383-ff76-42c5-b863-ffd89979f761,83c5b079-d633-414a-b375-2d508f3089ac,2025-06-09,2025-08-08,17664.29,3179.57,20843.86,USD,PAID
05bd6c51-0cd6-462f-9061-4406e8ff6d45,INV-0301,2fc4dcc1-3912-4687-92a4-f6ab4d212410,49421889-4471-4f73-88b1-c8c11ed157b4,37a7a6be-5b9e-4038-bb16-75500ce74640,2024-10-16,2024-11-15,16205.23,2916.94,19122.17,USD,PARTIALLY_PAID
8fd3a8a0-8123-4f6a-9b43-36f511c41ec0,INV-0302,10ca95c2-36e0-4cda-87ac-794dd852d284,215fc9d3-e546-4358-8e7c-6631da844770,d5da28fe-0fdf-45f5-b18a-b1bcdbbf4edb,2024-05-09,2024-06-08,56374.57,10147.42,66521.99,USD,PAID
b4b0e2ac-6940-4b67-a0db-01de10d13448,INV-0303,49f58494-08be-4f79-aad7-49ab405f2e7b,5041d014-058c-4bdf-ad54-d96d9b9b6952,1ec25658-f7a5-4f8c-968e-c4252148ee5d,2025-05-08,2025-07-07,33827.41,6088.93,39916.34,USD,PAID
d33c0d20-0320-4291-a1f4-b47f621eece4,INV-0304,8d3d3255-f280-4e51-9829-09b351d875d8,1f5e129f-b20a-4593-b42a-c9acd2cd97d7,02ee2de6-b631-42ad-9200-bd5f10022153,2024-11-29,2025-01-28,16716.93,3009.05,19725.98,USD,OPEN
11118292-8d20-456c-807e-932c68291735,INV-0305,e02e281e-7d94-4e3b-871b-7740837134fb,22d33e82-1deb-4d16-8558-d1440f407cf7,81bc3cee-7f5d-48dc-8181-6d603aa2266c,2024-10-25,2024-12-09,28637.87,5154.82,33792.69,USD,OPEN
bcc7a11c-7c66-48df-b239-c8c822615bc2,INV-0306,e9a00f1c-0e9f-4c37-8222-23e04ace90da,f9a98ba6-aab2-4588-ad49-f5f70d4bec51,57b43ac8-b7f5-4cbe-9ff1-fbb6928e0707,2025-01-03,2025-01-18,57079.01,10274.22,67353.23,USD,OPEN
bb872ff1-08f6-4d5b-8672-e0df6080dacd,INV-0307,532d01fc-5327-46fa-a4b9-fc94e4a49886,d1c3610a-9c44-4e36-b57f-fd2b0b7acc93,96bfd297-d290-4d5d-8310-e56a6cf7f1a4,2024-08-07,2024-09-06,41089.97,7396.19,48486.16,USD,PARTIALLY_PAID
