id,invoiceId,salesOrderItemId,deliveryItemId,materialId,itemNumber,quantity,unitPrice,netAmount,taxAmount,currency
d2da9527-8add-44d4-82e5-dc77815f42b0,4ae73707-da18-462d-92ab-e2a421a831c3,615e1923-1aff-48d0-8db1-907602dac025,a854bd9e-2286-488a-99cd-f04a7a1ad5ff,4cbb1d69-dd4a-45ea-98f9-88012dac76c5,30,63.64,543,34556.52,6220.17,USD
4a317c7e-fc32-45ba-84ca-854166e55a83,4ae73707-da18-462d-92ab-e2a421a831c3,c3736cbf-0709-4b43-ba60-0ac1a599c7dc,655e6902-0f96-4a55-a501-9cc7cd830f90,108b2aea-5fb8-42e7-b62c-2588f95f4f40,40,58.2,1317.27,76665.11,13799.72,USD
b065504a-d287-41d1-9de7-34ee89a8d426,de2c38d0-942e-4774-a64b-f02ea4d99dd6,6799222b-c379-4039-a3e0-d624f0115c51,55c34ebe-a74b-4414-8a83-8565e18928bf,17308517-ece7-4c84-9585-04cf9b3cebe6,10,64.16,386.63,24806.18,4465.11,USD
278b2df6-0bf0-4fa5-b233-d403b90935a4,b4170017-93f5-4bd0-9553-26f0cb44e43e,9bfbb965-2158-4496-a152-360ef9950539,a1ca5ebf-6c87-42bb-a05e-34148678c35a,72399bd0-959e-41dd-a677-1ec17f3af41d,10,30.88,389.27,12020.66,2163.72,USD
40f4e6bf-9dd5-4312-9efb-1b3e98fd0bca,b4170017-93f5-4bd0-9553-26f0cb44e43e,3207c16a-f377-49a4-8dc2-d0529fc07dde,756cba81-ccbb-45ad-864b-192550dd466c,e8d510ea-fe69-4369-b50c-de4c7f906648,20,13.17,1882.77,24796.08,4463.29,USD
b84aff0f-ca81-4a7f-982d-e7bd96f66e89,b4170017-93f5-4bd0-9553-26f0cb44e43e,3adde6af-aebf-4d01-8e20-5665a762e9ed,b917d8e6-fc13-4847-b3ba-b02d4db138eb,35049187-8063-4ff0-ab1c-107c698144c8,30,50.52,1050.7,53081.36,9554.64,USD
617868bc-a915-4de9-821d-a9c93bf205d2,bb39483c-4f78-42eb-83d7-82240579c84d,04bc9fd3-db3c-480c-af79-f68c97958301,40338462-60b9-4b1b-a3fb-481a5c420e94,986df3f9-4f5c-4d8c-92b5-b64cefad4d71,10,66.13,98.17,6491.98,1168.56,USD
b5d38582-c1c6-4b4a-93e4-dedd5129fe25,bb39483c-4f78-42eb-83d7-82240579c84d,a0aec91d-f790-437f-8455-77669dc50b04,69a77c87-5b0e-481b-90dc-06e742e5b060,313b0b29-2123-4f94-b393-fd84e96d14b2,20,59.16,275,16269,2928.42,USD
82c6c39c-b2c2-4ebe-a384-c5f975eff286,bb39483c-4f78-42eb-83d7-82240579c84d,db33c19d-cc20-42c8-ada9-edd96f3bb272,a32a13bf-1274-4dd8-bf8f-e88db23680ab,7c55de4a-fe7e-4d64-a46d-f3b92accfc8d,30,34.3,1874.6,64298.78,11573.78,USD
53a236d3-5284-4838-9a52-6582b90e50f4,05bd6c51-0cd6-462f-9061-4406e8ff6d45,90ba62e5-cbab-4c85-a8fc-6bf92213cb28,69ab2fcc-23d3-4029-8624-01f3d3a0ed37,7c55de4a-fe7e-4d64-a46d-f3b92accfc8d,10,89.18,2094.58,186794.64,33623.04,USD
04857606-29a9-477c-8ebd-3365ecfef121,8fd3a8a0-8123-4f6a-9b43-36f511c41ec0,4dc032d0-033f-45c5-a493-1205b702eadd,4b30806f-e6e4-453d-86b4-b68a125d1ed1,f07e954b-6f8e-4f89-95b0-7be4b7b5b6bc,10,46.13,1868.74,86204.98,15516.9,USD
7de495ba-7d67-4eb6-ab0b-554f4e58a625,8fd3a8a0-8123-4f6a-9b43-36f511c41ec0,e8b641c5-70ce-40c5-aef7-dc43a372a917,c6d8cb49-0462-4c57-a120-52b50b2011f4,f9fd9f2b-bd7c-403d-9288-601ec002fdeb,20,11.3,358.63,4052.52,729.45,USD
ce072e04-7dca-4edf-8cb5-d1a688b8057f,b4b0e2ac-6940-4b67-a0db-01de10d13448,e77bc379-8b35-4472-a22b-6d858fb36d3a,db652ea6-0de1-4b80-afec-4d301badc665,9f2ef52a-e72e-4b39-bb4e-c3775a065999,10,74.76,1148.48,85860.36,15454.86,USD
811d95bc-0758-4616-9d54-963484cdecb6,b4b0e2ac-6940-4b67-a0db-01de10d13448,e6be9daa-5559-462e-9324-2192c7575d38,1b7477f1-0a5d-4673-9167-fd89b18204d5,9e1cafad-c22b-49d9-b8f7-a5939155ab18,20,41.59,898.63,37374.02,6727.32,USD
1cc45561-e0e7-4a1a-8e58-6ec0fb804061,d33c0d20-0320-4291-a1f4-b47f621eece4,4651e9f0-9e1e-41da-b6b7-5471e114613c,725853b2-6669-489b-93f9-aad5d6879bd6,72399bd0-959e-41dd-a677-1ec17f3af41d,10,54.26,471.55,25586.3,4605.53,USD
48d7a9e3-de56-47c4-9518-c6994c66cc73,d33c0d20-0320-4291-a1f4-b47f621eece4,a78678a4-77a2-413a-af2c-2db14c6dba14,6357765a-dbd7-4318-97dd-bf659b77d272,f1c87962-e295-47c4-8bf1-baa340a21fc8,20,34.12,545.08,18598.13,3347.66,USD
6e9b0eec-6e78-494d-b79d-d31b49393876,11118292-8d20-456c-807e-932c68291735,83b59468-49e5-4dfb-a98b-7978eb5d3c19,73e93506-ef21-4acd-9096-bee180c7b77b,2c05ae69-6cfe-4a2e-8f9f-19a5071d2e04,10,69.1,1733.73,119800.74,21564.13,USD
cbc4126e-aae5-4c5b-9816-81dfb68179d6,11118292-8d20-456c-807e-932c68291735,ae32ef48-000f-4cc9-bd69-3cb55f7c65cc,19eb5f31-afab-452a-b0ff-06c7fcd11982,b2e3333f-7123-4a91-8a57-9180e07b840b,20,65.32,882.15,57622.04,10371.97,USD
b8d7110b-0984-42a8-a2df-1c29dc33713a,11118292-8d20-456c-807e-932c68291735,77b6da53-7f77-49f8-8fc0-d567badfd184,4d30e4fa-f34f-4993-ab91-98b386bb1c44,793ca806-db35-4f91-acff-e5e8bd856dce,30,51.37,503.03,25840.65,4651.32,USD
87c7b13f-3a17-40bc-ad5a-1671bef72b45,11118292-8d20-456c-807e-932c68291735,8ee3bec8-73b8-4355-be99-04ef89474a68,e7623b4b-107a-4528-ae85-85e0aca9e596,2a647296-1fa3-49bc-8c17-c1238d4ff225,40,2.43,876.22,2129.21,383.26,USD
2208ad43-4506-4d4a-a6ce-0037cb911946,bcc7a11c-7c66-48df-b239-c8c822615bc2,03729b9b-b86b-4b18-9c50-6c0eaebeef7d,7a7efeec-ca7a-441a-b185-6e26747ddf73,e8d510ea-fe69-4369-b50c-de4c7f906648,10,63.7,1942.35,123727.7,22270.99,USD
b5090969-4b7b-4785-91ed-9dfeccb26960,bb872ff1-08f6-4d5b-8672-e0df6080dacd,6a7b6d9d-b3ee-4005-a3c8-f38e26a556c5,baa5b7fb-e75a-4ede-89b5-0fa521b2c958,35049187-8063-4ff0-ab1c-107c698144c8,10,36.02,976.38,35169.21,6330.46,USD
89e65cb6-c51b-430d-891c-e19bf0a46111,bb872ff1-08f6-4d5b-8672-e0df6080dacd,ee7a8506-7e55-4fc1-897b-30b3cc4421c6,5cf80704-61a2-4785-98f1-5adad5a3cc14,7faeb0cc-fdeb-4706-8a39-0374b234ed23,20,34.2,1311.04,44837.57,8070.76,USD
0c0e3b75-4a22-442e-a26d-0114d9cf8bb8,bb872ff1-08f6-4d5b-8672-e0df6080dacd,0ab24a19-38f2-4131-a0ff-1d8cf5787d71,887bf85d-b53c-45a3-ba3d-6b984289025f,986df3f9-4f5c-4d8c-92b5-b64cefad4d71,30,66.99,106.5,7134.43,1284.2,USD
d4e9034b-cc63-4eef-b737-db5d48db8b47,bb872ff1-08f6-4d5b-8672-e0df6080dacd,4aafad01-5327-4f1a-9f6a-ab6523d3b711,42a05dc2-f124-4642-8b1b-b088c76d5c45,9404b89e-003d-4fc9-8353-c684be0708d9,40,46.51,1854.35,86245.82,15524.25,USD
66219a0e-f961-467a-a5e6-b7f1e3960d9f,a831cd0b-fea4-4a2b-839e-a49e781dc15d,cd630126-f82a-4139-b2c7-9de658ca3904,68cccf14-bfc6-46e5-9957-c7e68522752e,7d177d6b-d62f-41a7-8654-b52558463c23,10,95.28,823.16,78430.68,14117.52,USD
e9df26ae-f0a2-4983-9fbd-ee18a76b03bf,3e55f3be-f024-4ecf-a8e5-1053d12db545,f2be9343-f196-459b-aeab-13e904e7b35a,cea76430-ee44-44ef-95ee-61cfd1c492bd,4863e377-26a3-4feb-9532-ffd35c4228ba,10,20.65,667.28,13779.33,2480.28,USD
23bfad82-e18f-462d-8625-8ea8d714a1e7,3e55f3be-f024-4ecf-a8e5-1053d12db545,bfeea832-4816-454b-ba86-07664d5164fc,199e4011-249c-4741-8b6a-8d3cd4466508,7bfcf829-7d62-4fc6-9c9c-fd9998125eae,20,3.85,1235.53,4756.79,856.22,USD
24be93a8-bb76-4528-9a71-7c9d717b5063,3e55f3be-f024-4ecf-a8e5-1053d12db545,018159c1-e70a-4334-a534-2086b1776b3f,dcc75032-f7cf-4446-8aa8-2900b04a7cfc,88e1c06f-fae7-41b0-88e2-643a184a04b7,30,32.1,92.6,2972.46,535.04,USD
8fc2cdd5-47fa-4d9f-ab62-7bf69ceb0d80,f8b2552e-a693-4851-ba9a-50f78432ee62,2f4d0f5a-1f5e-4069-8552-c543038a5f91,9fa764ae-2950-48c3-b786-54aaa0392509,936705d2-ba01-4342-a24b-f40c6fda6b56,10,88.3,1400.34,123650.02,22257,USD
f58eb7f0-849f-4849-b3e0-44b856dacab9,6ac8884b-55e9-4d5a-b7e8-ace17aafdfef,54a32755-9444-43d5-9731-9c43c42f1c91,c874091c-19e6-4870-9586-8eb4215d7e54,923a40e7-4179-46a2-9e13-d3c5526167ac,10,81.6,1663.96,135779.14,24440.25,USD
69036d34-68c4-4778-8ea3-cad4cf0a366f,6ac8884b-55e9-4d5a-b7e8-ace17aafdfef,85170f73-1999-4d58-ae66-96adcd72156c,a838a1d0-6e7a-4e4c-8d99-8ebf63142e43,7faeb0cc-fdeb-4706-8a39-0374b234ed23,20,8.12,1645.33,13360.08,2404.81,USD
3be8b482-50e5-4825-9626-8f3907077c81,6ac8884b-55e9-4d5a-b7e8-ace17aafdfef,b904bd9a-b25d-4a42-927b-10280fe90f0b,7633048b-dcf4-4a04-849e-ed1114afe937,b19f6295-6748-4092-97e7-2b8267f9b702,30,85.61,264.03,22603.61,4068.65,USD
18014006-f99b-4a6c-a04d-fde949e1e2a1,6ac8884b-55e9-4d5a-b7e8-ace17aafdfef,5a10ed1a-7a6a-49a0-9302-182590dffe7e,9929155c-99b5-4afa-928c-e28db8bfc1b1,60166674-8ba3-4b7f-a8a1-856fad1236cb,40,23.46,952.57,22347.29,4022.51,USD
c7d270d2-cd4d-4aab-a836-053981504e9c,8ca83c4f-279a-4085-aa5a-2832060d76b9,61cca214-8541-4337-8918-0600c80cb690,bd3747db-439e-4bd0-9ab1-500322102ef4,793ca806-db35-4f91-acff-e5e8bd856dce,10,26.57,673.53,17895.69,3221.22,USD
db6c03bd-0237-4546-8756-8130041a2e62,2c69fad2-55c6-41aa-85a6-4e974ede55cf,d738a170-36fd-4ff6-9177-927399e42ed6,03185239-59b4-4456-93d9-ec1cd516a2f6,9f2ef52a-e72e-4b39-bb4e-c3775a065999,10,89.55,1025.82,91862.18,16535.19,USD
5ef0f6b9-cb87-4ee4-9e6f-44249a14c9d9,2c69fad2-55c6-41aa-85a6-4e974ede55cf,f7988dbc-202a-4799-9725-b0c5e7242409,9b262fe3-4d1b-407d-bd0f-05eb46a0a731,eb441e4c-7209-4ad8-949b-7dd500718446,20,96.14,1119.51,107629.69,19373.34,USD
2827f007-990f-4e31-9895-1d93aee373ef,2c69fad2-55c6-41aa-85a6-4e974ede55cf,4abd74d0-f19a-4445-8353-9d36a99d6793,674faa69-21d5-446b-af1a-122be90241ee,60166674-8ba3-4b7f-a8a1-856fad1236cb,30,48.19,1187.78,57239.12,10303.04,USD
aea6ec25-a509-4e11-ba1c-1a23bf673375,2c69fad2-55c6-41aa-85a6-4e974ede55cf,e1a012bb-6472-4129-ad64-7d5ae4b30a61,d3796183-1808-4c0f-84ef-783729ce3316,1ddc7586-3513-4258-affb-374e39a30335,40,82.1,1212.56,99551.18,17919.21,USD
2130897d-7484-4ea3-b17e-00345d0f91d4,fa3fc929-74b2-4e12-9b6b-c667e0ffd74e,a899b332-501e-42fd-8dfe-7e9643b17a7d,41f9a2ca-c62c-4527-ae47-5f1ac4a0a2cc,108b2aea-5fb8-42e7-b62c-2588f95f4f40,10,87.88,1328.89,116782.85,21020.91,USD
bd551dbf-0399-46ab-b44a-fed7260dbe96,d7e9c6f5-d0ee-454c-af10-cbcfcbf0cc0f,ee55762d-0f02-42ec-a34c-42abf07a876e,b0dd4539-1e23-4111-af79-ab8d4c94afa3,72399bd0-959e-41dd-a677-1ec17f3af41d,10,33.97,477.29,16213.54,2918.44,USD
2756e272-6cef-44f0-9736-dfe051edf935,d7e9c6f5-d0ee-454c-af10-cbcfcbf0cc0f,0a5cb559-e67f-4fe5-a825-7d33901f11e4,dc9f0654-fca4-4994-ace3-c7fd69cd5088,71b984e7-ae44-447f-8197-720036bc84d1,20,54.61,736.53,40221.9,7239.94,USD
522c152f-b5ca-4560-8f08-a137c5c050c4,d7e9c6f5-d0ee-454c-af10-cbcfcbf0cc0f,d1f48af4-82c1-459f-b8fb-3e8f88fff1e2,6d845976-0c42-462b-91d2-884346a6f052,7faeb0cc-fdeb-4706-8a39-0374b234ed23,30,42.41,1420.48,60242.56,10843.66,USD
6f75ea42-c308-4fb5-8bfc-7fa9f417dc19,a1fe4e1a-80dd-448f-8d15-386ac0ae6af9,c082b510-317b-4ad1-8a5c-d75f45b8d57d,7944669a-c9b7-41a2-880a-5a777fcae76e,bb74d430-0a87-4db9-a738-a026bc016e51,10,71.81,1088.11,78137.18,14064.69,USD
54d5f891-8ea6-40e5-8269-f6d0c8f7a8c3,a1fe4e1a-80dd-448f-8d15-386ac0ae6af9,fe504d70-17f1-4850-8363-f42cb5787e7c,fe41deb2-3e99-4bd3-af32-552e924ee7ac,05663a58-f417-4410-9919-81dc296bc9de,20,82.33,707.95,58285.52,10491.39,USD
de767973-8472-4b00-929c-275a58054e53,a1fe4e1a-80dd-448f-8d15-386ac0ae6af9,1864d491-8c23-479f-9ab2-f68b89d47bb1,17d9e492-0265-4f69-bcd0-099106ac5d85,62ff749f-d361-43f1-9752-4e95965739ef,30,1.71,1196.02,2045.19,368.13,USD
1d35fca7-ed0a-4dc9-a582-2764371d640e,a1fe4e1a-80dd-448f-8d15-386ac0ae6af9,7f78cbb9-0d0f-4112-8acd-f32632c5318c,fe208b53-8c34-4b49-94bf-3e7dbc422c81,b19f6295-6748-4092-97e7-2b8267f9b702,40,12.18,297.16,3619.41,651.49,USD
2c5a99d9-0567-4408-9a17-26f611ae0c94,bb4d474d-56bd-4e7e-b5f7-cdf7190322c9,dec75665-2d7a-42c3-9923-a70b1b95d7c7,a653e1ae-aa05-4e05-a6ac-3def8e74fba3,923a40e7-4179-46a2-9e13-d3c5526167ac,10,98.8,1980.49,195672.41,35221.03,USD
50248edc-3dd3-47a7-8af7-da3308ba64eb,b6a86722-db39-4d89-962e-abf91715ffea,7ca0aa13-b62d-40c8-9ea7-eeff96603de5,1da47cfe-05ed-41f9-ba80-16efba8d91fe,63aeb6f6-eb50-464e-b2a7-1202b242b365,10,69.38,1335.93,92686.82,16683.63,USD
d92a53b8-68fb-4d5c-ba6d-d0f134047f9c,b6a86722-db39-4d89-962e-abf91715ffea,8fff3f53-32d4-4538-b44f-aea7ddb5fd00,2c7aa6d8-dc8c-4550-b36e-e664dd604693,71f83dec-30ab-4261-95c1-9f924d4db3d6,20,36.75,1055.24,38780.07,6980.41,USD
8c81a884-0e66-431a-88ec-d0fb1517b5ea,8ea16a95-ff64-458f-9c2e-c13542fdc378,d7870159-e087-4339-8062-a802bd01dd5a,2b30a78e-0204-4e56-8bd9-4390da70f1b8,2a647296-1fa3-49bc-8c17-c1238d4ff225,10,94.35,734.74,69322.72,12478.09,USD
36af4656-3773-4d7f-a5a9-fb77df2a6fd5,8ea16a95-ff64-458f-9c2e-c13542fdc378,c972c297-2752-4fa3-889f-b2b9f0fb6ced,f1a93cd9-0fa1-4a9b-9742-f63b2bcf635c,1ddc7586-3513-4258-affb-374e39a30335,20,94.12,929.8,87512.78,15752.3,USD
c6e236b3-cf85-44cb-914f-4f661cb42e42,8ea16a95-ff64-458f-9c2e-c13542fdc378,20317790-5258-4234-aaac-5079ec15e7f2,ac970b79-e320-4030-b42b-a7adf32a2293,35049187-8063-4ff0-ab1c-107c698144c8,30,12.81,1066.43,13660.97,2458.97,USD
c295d9b7-89fc-4d3f-9b6b-785375bf554d,8ea16a95-ff64-458f-9c2e-c13542fdc378,60dd00f6-513d-415c-927d-8516e592c644,cb59ea43-06be-491a-8c60-c175d6f44b5f,b2e3333f-7123-4a91-8a57-9180e07b840b,40,22.04,877.75,19345.61,3482.21,USD
1f1df216-1a4d-4600-842c-d109623ae06c,b6c2b312-9666-456d-98c8-f9cc2efbdd90,eededfae-a1ab-4af5-8fb8-ec1a84a57c1b,2c9ef973-d889-48c0-a4b8-f9f2c2378b43,f30185ab-136d-4e90-a6dc-022f1fb00542,10,77.19,475.68,36717.74,6609.19,USD
7749347e-73be-47d0-bf75-d26f77715083,b6c2b312-9666-456d-98c8-f9cc2efbdd90,e2924ae2-4251-46b5-a79a-87c404deef03,5caec71b-807e-4c0d-a378-165c1778b59f,3657e2ea-0055-47e2-96be-837f36090a1e,20,43.8,1630.62,71421.16,12855.81,USD
fb3a8ebb-0633-4de7-8f1e-1099e3c7e85b,b6c2b312-9666-456d-98c8-f9cc2efbdd90,e5fa2052-14fb-444b-86be-d66ec7911636,2496957f-6d8d-4ceb-b32c-3f9195ea01d6,0ba6b064-c020-4397-9342-d2599bc6fdb4,30,17.06,1407.93,24019.29,4323.47,USD
c910e44b-c85c-4c9f-b0b9-d927c3c25d6e,7ce3b418-e2e9-4318-a0d2-26804b90ecf4,7f8230f7-2237-4b70-a26f-7679e864fc84,9ecca996-6095-484a-ab85-e20dd495144a,3657e2ea-0055-47e2-96be-837f36090a1e,10,96.54,1406.42,135775.79,24439.64,USD
80a8191c-1b8b-4dac-8a6e-419bf86350f4,7ce3b418-e2e9-4318-a0d2-26804b90ecf4,42ee24ee-c697-42e4-813f-44a3ac380d57,f1904dcc-8292-4236-ad15-f5e07e38d29d,71b984e7-ae44-447f-8197-720036bc84d1,20,65.6,619.25,40622.8,7312.1,USD
c66cfcb1-a50f-4712-a694-c6a2a30c4b52,7ce3b418-e2e9-4318-a0d2-26804b90ecf4,daa66e26-8c42-4a10-8413-f7e7957b57fe,7dabe822-c640-4649-90a3-c336ae909326,4c6feac5-6f20-46ec-9728-341ee162a94f,30,80.01,106.67,8534.67,1536.24,USD
5ebd757b-89a5-463c-8360-ad3a232c8a6c,1dc1573f-0f5e-4c57-b397-e12a3b660bb0,4aa22914-84cf-4cf1-a8ba-bdef255e2d13,26da8caa-c5ef-4db8-b4eb-3adaba9ba9a7,e8d510ea-fe69-4369-b50c-de4c7f906648,10,70.83,2130.07,150872.86,27157.11,USD
42d322f5-14cc-4ab4-bbfe-dc4cc0658dc6,1dc1573f-0f5e-4c57-b397-e12a3b660bb0,7a90650b-7b89-4d2f-80c0-f7e35e6371b3,a44b3b2a-fdcf-4b06-83be-9181675e864a,ce201345-9fac-4c1b-bf5d-7469a536e0d8,20,16.73,1969.83,32955.26,5931.95,USD
d833fdca-9be2-4020-9a61-65978e5a990a,1dc1573f-0f5e-4c57-b397-e12a3b660bb0,d2edce23-1f45-4ec9-ab4f-140624b8e100,5fd44591-b607-4307-b059-f03aa73e354f,fa2319d7-7450-4a94-8ca2-177998768fce,30,2.11,1129.86,2384,429.12,USD
9762bfb3-822b-4151-abc6-0385ca87f221,1dc1573f-0f5e-4c57-b397-e12a3b660bb0,0c7bbd49-edce-48c1-b90e-620b4b87af25,f0467f85-0aad-4396-91be-b1119b403062,5ec06018-e735-4226-8f50-3e576633a224,40,80.83,544.38,44002.24,7920.4,USD
89dd6ef6-81ab-47aa-a296-feb48c6e59a9,93f9807e-3cae-47b5-9fd9-11d1d2644a0f,96f779f5-8530-4705-9d6d-579b587ef305,06aab4a9-7ce0-48e7-81a1-d3d39c81ef89,8212680e-288f-4a8e-8c15-7a6d69b07ed9,10,46.63,1765.23,82312.67,14816.28,USD
aa4f3be0-5af3-4230-a8eb-4342e432b757,93f9807e-3cae-47b5-9fd9-11d1d2644a0f,4841969b-f096-4628-9694-b09d2fa217c3,1adf6888-2eef-4240-bc0f-0b00aaa107d8,e22b94e2-f5cb-4027-be0b-6b195dc0d177,20,17.54,93.76,1644.55,296.02,USD
f547f2fa-51ff-403b-a55c-fe79545ee6cd,93f9807e-3cae-47b5-9fd9-11d1d2644a0f,1f29a540-9d06-41de-bd99-8caadce40741,d2527a65-7f4e-4830-b8a9-4d0037f61cec,8dfa4aa2-ee86-463a-9b40-e51f3627afba,30,16.64,1038.47,17280.14,3110.43,USD
bb62c1a5-a420-4d8f-a8b1-4a55bcc1ff4a,8b0bbe27-7445-4e84-b786-406c9985de01,8f19cb00-581c-4984-9fdc-1bf468e1a4e9,f1614156-72c8-4928-b7c3-3fe5fba7e41e,4fdd4c9a-c47c-46d5-bd6c-e9855da59548,10,83.16,951.7,79143.37,14245.81,USD
6443d218-c4e3-41fc-ad40-a9c274f1b925,77b4b90c-3181-4425-b14e-0bc46fed4e5c,5ba0bc93-dedb-4dd2-9bae-b9fbda42c937,8f7fdd44-909a-4089-93c1-457fd1748fe5,0538f843-0ea1-4ce6-b379-b4c611fdce1d,10,4.45,575.43,2560.66,460.92,USD
2d7f39ac-2f52-4a88-ae8c-397c3baf829a,77b4b90c-3181-4425-b14e-0bc46fed4e5c,d51af10b-3880-4c0f-beea-6a6aff09fbb8,95afa6ea-86d5-408f-ad5d-4c6d6b264ba8,c3277893-1114-40fa-8be6-9f9823eb5647,20,78.85,295.67,23313.58,4196.44,USD
d643820a-0c5d-40cc-8158-1e0d725c3e55,77b4b90c-3181-4425-b14e-0bc46fed4e5c,4f95e653-e1a9-4d70-8b47-7b6bdd36fc81,d7823135-9370-40d9-81d5-f86074c96147,63aeb6f6-eb50-464e-b2a7-1202b242b365,30,58.13,1233.07,71678.36,12902.1,USD
cfb76840-22a8-4ec1-8bbc-1cb27076cfef,c4a83861-0b58-4e4e-9059-792438027cbc,b5dd8ff8-7a68-45d7-a40b-1b92da0bc0c0,0e2e8e9c-067d-4387-bb7e-f2b6e30632f3,d794c123-a890-43b9-a7f8-d596c2a8ed5a,10,47.33,1310.69,62034.96,11166.29,USD
7281eb59-66ee-4c08-8bd1-2d5b2ef469d6,67099cff-862c-4763-a2ee-b38696b7a860,fd36d88e-c425-45b3-90bf-b030127ccc0f,3140444c-dbe6-419c-b209-77dadd659cc2,4863e377-26a3-4feb-9532-ffd35c4228ba,10,81.89,699.5,57282.06,10310.77,USD
91709721-c226-47e1-af72-32315249e5e3,67099cff-862c-4763-a2ee-b38696b7a860,8bcfc643-b83e-4f2c-bf0c-ed42a9167d75,6a8acb63-18b7-4c25-8813-fc779fca081f,3657e2ea-0055-47e2-96be-837f36090a1e,20,5.88,1381.75,8124.69,1462.44,USD
f947b210-e852-43ec-9a99-b7d4fcd2bb25,c4de944e-133d-48c4-b7a5-b171866e6051,7d1eeb88-ee1e-41f2-89a0-bea01cb109e1,4f87afc6-5bc1-4b99-9077-a5fa70649de8,19d60529-c330-4086-a555-1df208027bf5,10,87.6,602.92,52815.79,9506.84,USD
16c9b74e-4efe-407d-9495-b81ebb2d7b0e,dbd0eff5-f54b-4071-8fdf-77453ac8b860,8d0a5eb5-ee0a-493e-a863-238d5f2c41f8,746e108b-2a32-4050-932f-ca0dcd06e102,0129d1e5-34be-432f-8d26-2a86547037eb,10,27.77,1475.51,40974.91,7375.48,USD
b0673c43-cb26-434d-8c61-52b897dabc80,dbd0eff5-f54b-4071-8fdf-77453ac8b860,24a61b42-72ce-4baa-9266-82806cd65cc5,b7326433-9587-4080-9cdb-bb045438d6b7,4fdd4c9a-c47c-46d5-bd6c-e9855da59548,20,99.59,777.51,77432.22,13937.8,USD
bfa56b86-db53-47dd-9630-19cfee348933,35b1a319-a091-4aa8-8f72-53165feb313b,8e64e425-6f98-4f1c-bf6a-f6c59df93585,7c374f11-f7b6-4bf9-b079-1309718f9e38,23ad7741-05f2-4277-a4d5-ba0d88bd3389,10,37.35,1701.81,63562.6,11441.27,USD
478afb81-ad24-4001-993b-aa37d329ff71,35b1a319-a091-4aa8-8f72-53165feb313b,0d38fbd9-7fcc-467e-8640-5176c648473c,4784fbc9-bef8-42df-a2c0-019f76d58280,ef19e1a6-fbf1-4f06-b051-90eaf1e64f9b,20,38.44,640.83,24633.51,4434.03,USD
7d781b5b-5585-43fe-b4ea-dfac9b7784b5,25981b9e-7309-45a5-a153-622121b896d1,27f978d6-ed64-41db-85b5-8aacce569e81,798a576b-388c-4d8b-95fb-a94cd8f11906,606bdfe1-a2d7-444a-adf8-b26de30af02e,10,90.69,884.58,80222.56,14440.06,USD
1a4d6546-fe9e-47b0-8329-1fe8a70f3182,25981b9e-7309-45a5-a153-622121b896d1,77c16e82-2a19-4e88-9bc9-e8b2fde315d0,1dc781bd-f2a5-41ad-9d9b-bdcf8ac6001e,cf6a321a-ae89-4ee5-9ff3-2e826e06e09c,20,9.31,2199.15,20474.09,3685.34,USD
2e15f3c8-ef98-490b-9955-94e0516e918b,8468c1ba-c16f-4317-878d-fcb599792a94,ec844eec-c25f-40fc-82ee-498bc127dc65,19bbfd63-6268-442b-a01a-baccf435092f,923a40e7-4179-46a2-9e13-d3c5526167ac,10,53.18,1818.76,96721.66,17409.9,USD
afb0d986-cbce-4a39-b2d0-61aa3f8ef8b7,ef2c11e8-0c7e-49ac-883f-7482cc22d792,74996cb2-cc44-4a2e-addb-f118b37acaeb,3f581f71-4f59-4b25-b48b-ff20bd50ea5b,cf6a321a-ae89-4ee5-9ff3-2e826e06e09c,10,59.09,2138.82,126382.87,22748.92,USD
70fedb10-13cc-4a1d-9b4c-427fb71fa6fe,e71c99e4-f6fe-4cd2-a426-bfc257386e77,ae3abb99-8adf-4e70-9d86-8311d21f5c26,0590727b-8080-497c-8bce-2095dfdd3d51,048b08eb-6a25-4330-aee8-1d400d65d555,10,60.84,1412.17,85916.42,15464.96,USD
7ad961fc-9a25-4b5d-b00c-42a0661703be,e71c99e4-f6fe-4cd2-a426-bfc257386e77,32e25287-b08f-4433-bcfa-e1fe7de99a07,2aee3078-c487-420a-8a8f-977f53161de4,2d2943ca-b821-41dc-bace-076cf9cef22a,20,63.36,1139.49,72198.09,12995.66,USD
1c73e79f-3690-4197-940b-1f4a2306c725,e71c99e4-f6fe-4cd2-a426-bfc257386e77,42a4bb6b-ea71-4b16-a168-9d09538ef056,07368aca-dd40-481c-b7f7-c123a268ef7f,05663a58-f417-4410-9919-81dc296bc9de,30,14.76,928.49,13704.51,2466.81,USD
5f61eff1-92d6-45b6-8054-27b4f5bfbbd4,bbc1b991-4c48-4294-aae7-545cef9c059c,2e4ffe8e-67b2-49e9-9722-1fde9bc93ed9,19967497-e516-494b-a83c-4b036c9310eb,62ff749f-d361-43f1-9752-4e95965739ef,10,7.66,1090.5,8353.23,1503.58,USD
359e44dd-7920-49da-a198-5d3f37b9ba5e,b476290f-aaa1-4c93-8a9d-0160fcd3c5ec,5aaae8f1-e280-4060-a18a-b1b0d7ab5fe4,89e3ae70-9da8-432e-bd29-c9356bffbe29,4c6feac5-6f20-46ec-9728-341ee162a94f,10,40.99,83.13,3407.5,613.35,USD
