id,paymentNumber,invoiceId,customerId,paymentDate,amount,currency,paymentMethod,referenceNumber,status
b6814f22-70ff-4c84-b63f-f48597d15bdc,PAY-0112,200e9599-132f-415a-8655-0a620020b368,b3c1c861-53a8-42d1-9896-d9f56201110a,2025-04-15,83132.72,USD,CHECK,REF59882732,CLEARED
5c209557-1d1d-4852-9836-57f5dd26ca52,PAY-0113,04465db7-eaa3-4f97-98c6-cca6302da0c1,8a5de554-d5b7-46cd-9cf0-b605ec9758ad,2025-08-14,7764.4,USD,CREDIT_CARD,REF28044495,PENDING
9b80ad93-9c39-4483-80ed-a4e7dffeda71,PAY-0114,44789d2f-e641-48c5-99ec-828219f17deb,0e138a14-6b59-4a00-86e1-3e46e03fde11,2025-03-18,77937.49,USD,CREDIT_CARD,REF42546831,CLEARED
b7bcbe19-3772-4a5a-9ae0-5d5fffbdb23f,PAY-0115,609d5771-54f1-4e16-a9e6-45f3d85c9dba,8c602997-9b9f-4dcb-b137-a3cb262691ec,2025-01-27,3163.7,USD,CHECK,REF10190028,CLEARED
0bc3b9bf-4fe8-47cd-b480-75c0e3d66699,PAY-0116,2951c854-de48-4958-bb49-16760f033654,0e138a14-6b59-4a00-86e1-3e46e03fde11,2024-08-23,26256.46,USD,CHECK,REF29237468,CLEARED
16fd0576-0e88-49d5-a44f-a8de3b8b71ce,PAY-0117,ef185abc-3998-4e96-8e24-8cbfc520413a,b6f61001-49ed-409a-9c79-e374b3679ec5,2025-07-07,82349.99,USD,CREDIT_CARD,REF31940730,CLEARED
2ceff0f5-17b1-4dce-b71e-ce7fe64c2408,PAY-0118,884f30bc-9e14-4571-a446-f68d7db9c9eb,ff23f093-b200-46c9-9d3f-f8e09d32ca6b,2024-05-08,16479.9,USD,BANK_TRANSFER,REF43737477,CLEARED
92aa0c3c-cead-4e0a-b81e-b5efcacb6582,PAY-0119,7a4cf093-06b5-4765-8fb9-ddfefe4a5076,912fdc8a-b1b4-4642-96ce-14002d68546b,2024-02-18,24246.04,USD,CREDIT_CARD,REF75661377,CLEARED
5200d740-11f1-4f0d-be95-7a26dafe3005,PAY-0120,2767e87c-952b-4443-ab5a-eeb9677467e9,90b398c9-1db5-42d0-9b56-9ec752d60a8c,2024-09-16,92845.42,USD,BANK_TRANSFER,REF83633121,CLEARED
78c70529-4a12-41cc-b63d-64ceffdad0ce,PAY-0121,719b45b0-8ec5-4f02-8477-89e286ae2172,0e138a14-6b59-4a00-86e1-3e46e03fde11,2024-10-30,50663.91,USD,CREDIT_CARD,REF36694930,CLEARED
3a575a09-7ab2-49f5-8f63-7dc8a201778c,PAY-0122,9dd170a4-1b12-4a4c-a9d7-ce9d94bab694,30197940-e9b3-4b1c-9d3a-56ec42a311bc,2025-04-02,40005.92,USD,BANK_TRANSFER,REF16591489,CLEARED
eb7ae41b-c93b-4508-8731-937468b8e7ba,PAY-0123,bc38666b-5bdb-47f8-84f7-6721df51b72e,ae81f93a-94fe-48cd-bbb0-5a21cb3d21c3,2025-05-10,21223.24,USD,BANK_TRANSFER,REF90197815,PENDING
2e8214a2-bce2-4f7e-a209-49597b597e28,PAY-0124,96406259-287d-44be-8efc-a4624eda72e3,ca3fcf82-2d0d-4d30-bd5b-17ffb8afce7c,2024-11-11,25553.31,USD,CREDIT_CARD,REF14046573,PENDING
8062974b-e1ee-4ecc-be6f-b350440a9137,PAY-0125,b87dd8c2-606b-48de-9e38-4cd7260c4303,1ec25658-f7a5-4f8c-968e-c4252148ee5d,2025-06-29,46463.2,USD,CHECK,REF29102033,CLEARED
544feb7b-4500-46b7-8a79-258ea0987962,PAY-0126,55f71389-0fce-4875-a94b-d6280640b666,05c0deef-1297-41f8-ac63-42ba27e45f34,2024-03-08,27394.3,USD,CASH,REF47318336,CLEARED
39cad988-551c-4433-9d02-be39c3a45531,PAY-0127,24e1f971-bf2c-4621-9deb-2ce4a9b8aa6d,ae81f93a-94fe-48cd-bbb0-5a21cb3d21c3,2025-04-19,28715.01,USD,CASH,REF99702763,CLEARED
8db8f1d4-459a-4c12-832c-6e226cda8adf,PAY-0128,b2f23047-e878-4f18-aca4-de8134d7ed13,bfac4bba-1cf4-4378-948e-364fe0f1ef37,2025-07-24,47625.31,USD,CHECK,REF68438531,CLEARED
bb088f3c-63c8-48cc-a56f-9a72ccfe2ec3,PAY-0129,be9e37b0-2cce-4a87-ad91-fb159aadf9e2,e5461c8e-8b40-4930-97b6-80d51ddf608a,2024-04-09,82572.54,USD,CREDIT_CARD,REF15019578,CLEARED
3a3cc154-f975-42e1-9a7d-235b71ddc5af,PAY-0130,3db331c3-da81-4d3a-8314-260104d75468,26d4b373-bde8-4991-8e6f-e0c3f4abd219,2025-04-14,49794.41,USD,BANK_TRANSFER,REF76077338,CLEARED
5349a2fe-6784-4e6f-90c7-2abc15825e20,PAY-0131,700ca07b-ee94-46f9-aa8b-de62dfb296c5,9bdd26ed-c368-43c7-89aa-dc3f798ea028,2024-10-04,65205.18,USD,CREDIT_CARD,REF21165733,CLEARED
b3366379-00b4-42b3-b5be-d7e83b15a697,PAY-0132,ec852c46-9d2b-45cd-9443-90573b2ee705,05c0deef-1297-41f8-ac63-42ba27e45f34,2024-08-16,2796.91,USD,CREDIT_CARD,REF46848775,CLEARED
6c7d80c5-8fa9-4188-ba7d-48d84c3ab24f,PAY-0133,34dec030-028b-451f-b807-78b6a17e6a05,743a3525-a4e5-42cd-98b8-4f8012132acf,2025-02-26,90302.79,USD,BANK_TRANSFER,REF93341523,CLEARED
3a969670-f2d3-4f5c-8bf6-7d76e03f88d3,PAY-0134,c9bbf953-cb7f-4190-b3f6-5a52cdbc0134,e09bfc4d-3954-4bdc-a105-924219deb967,2025-07-18,63371.35,USD,BANK_TRANSFER,REF22808346,CLEARED
0fea4b87-0816-474a-92ef-0128b8698a7e,PAY-0135,0b197df4-4677-47a9-bd3f-26dde4f1d84e,92108758-0155-4f43-8061-3c77e859bec3,2025-03-16,19998.93,USD,BANK_TRANSFER,REF19681275,CLEARED
d6f0fd5f-1888-4030-a676-d5e677ad45bc,PAY-0136,43eb1be5-4897-4139-a39c-fc0839288d7e,8c602997-9b9f-4dcb-b137-a3cb262691ec,2024-04-25,53613.22,USD,CHECK,REF69028300,CLEARED
c2e27279-6ff1-4962-90bc-5eadfb14d0d1,PAY-0137,8eb9807f-124f-45ea-afe6-ef755c093d79,92108758-0155-4f43-8061-3c77e859bec3,2024-11-20,64576.56,USD,CHECK,REF16000144,CLEARED
1086d891-4ce8-4752-8bca-7545e221e1fc,PAY-0138,18a491fb-67c9-4d69-b2cc-f7b87bf4a0f4,05c0deef-1297-41f8-ac63-42ba27e45f34,2024-11-17,20961.67,USD,BANK_TRANSFER,REF86346167,CLEARED
d4f0d396-056f-42ea-ac30-4ec855ac4c33,PAY-0139,0b40c472-a46c-4f1b-a5cd-0bdc10691bd7,30197940-e9b3-4b1c-9d3a-56ec42a311bc,2025-04-14,69359.79,USD,BANK_TRANSFER,REF40072201,CLEARED
b79c09b1-c450-40c5-9af2-4f06d38eb709,PAY-0140,32aef4ed-ab89-49bb-bd30-eea5062d05a7,caf3f907-45cd-46ed-b913-b2e0a69d130d,2024-06-20,3662.46,USD,CREDIT_CARD,REF23952832,CLEARED
72a7b180-27f6-4b76-b515-ad2369d36d4d,PAY-0141,125c66b9-13a2-45f1-838d-aed89b0d9a56,ae81f93a-94fe-48cd-bbb0-5a21cb3d21c3,2024-04-06,23939.79,USD,BANK_TRANSFER,REF15737729,CLEARED
e7bfb6a6-dfa0-458b-acaa-c830fd8a9bbd,PAY-0142,8a96873e-812b-4cc4-8b21-b30941805c19,9d09cc50-8796-4946-9dc8-41b88058adf4,2024-09-16,33455.74,USD,BANK_TRANSFER,REF59774884,CLEARED
36f62189-38f5-4d24-81c1-fa07d74eae41,PAY-0143,7ab54a2f-93ee-4858-9bac-05996957fdde,05c0deef-1297-41f8-ac63-42ba27e45f34,2024-04-15,75265.7,USD,CASH,REF71590974,CLEARED
85c55f6c-4321-478f-bb11-52f23a289e4f,PAY-0144,27527b74-1ba0-44db-a316-5feffea36bc4,caf3f907-45cd-46ed-b913-b2e0a69d130d,2025-02-01,7256.19,USD,CHECK,REF52234414,CLEARED
dc44581c-81f8-4257-81e3-517bf37062a4,PAY-0145,63129b2d-1608-4f05-b52c-b9023df45db2,8c602997-9b9f-4dcb-b137-a3cb262691ec,2024-05-29,13126.58,USD,CREDIT_CARD,REF89419567,CLEARED
537dc3dd-e693-4eda-bb9e-66d79f057777,PAY-0146,edc28329-71c9-4f1a-9e28-e67835bd863d,743a3525-a4e5-42cd-98b8-4f8012132acf,2024-08-26,86289.07,USD,BANK_TRANSFER,REF85196203,CLEARED
9605433c-cf1e-4b89-9397-d55bc93217fe,PAY-0147,eeeead9f-13d8-4af5-b0c3-79fc2f0e0b1a,22fab182-e8d2-44e3-8bec-19570919be08,2025-01-11,16994.17,USD,BANK_TRANSFER,REF71756226,CLEARED
0aa18e88-9ee8-4535-bd6a-69ad7726b795,PAY-0148,8df5d396-a9f9-4b75-b220-5d83fc5f5568,1ec25658-f7a5-4f8c-968e-c4252148ee5d,2025-02-18,93401.97,USD,BANK_TRANSFER,REF74318809,CLEARED
0603cc08-63fa-4bb8-8511-98dd1563efb0,PAY-0149,6099ca91-4b4e-4cc0-816b-bfd590219634,32db9aa9-2ba1-4ae9-ab60-33e573ed4aca,2024-12-07,18146.49,USD,CREDIT_CARD,REF83112065,CLEARED
f5825094-8535-46ae-8b96-37735359b6b3,PAY-0150,1345f199-5394-419e-bda1-172218182741,42580fca-0e8a-4b72-8342-b7c741190aa7,2025-05-04,12267.79,USD,CREDIT_CARD,REF49265656,CLEARED
71e67f7b-f5e5-4a52-bcf1-c61424164baf,PAY-0151,ee303e47-9a52-445b-a058-72d85a05bd40,659b31f4-9d77-4534-aa3b-0561706bbe9a,2024-04-19,33718.41,USD,BANK_TRANSFER,REF38750305,PENDING
dfd2c266-c583-46a5-b4c2-9a199b17cd0e,PAY-0152,8d1b8564-ec81-4955-9432-6b2605312693,fef071a5-d184-4992-95c6-15731a308120,2025-03-20,40193.7,USD,CHECK,REF50190748,CLEARED
47047284-d0b5-49be-91db-042c0fc574e4,PAY-0153,aa541fb0-bcdc-44bf-87a7-d5e263970203,8a5de554-d5b7-46cd-9cf0-b605ec9758ad,2024-06-20,66383.43,USD,CREDIT_CARD,REF70911928,CLEARED
8bf0109d-5f48-4f84-857d-92744645818c,PAY-0154,896d6288-8264-45dd-8acf-5f6fc64ce56c,37a7a6be-5b9e-4038-bb16-75500ce74640,2025-03-01,19283.23,USD,BANK_TRANSFER,REF47861598,CLEARED
74aeb788-35b1-4f6e-8b7b-0b4df6573a76,PAY-0155,dcc4703f-1023-4b45-973b-47cac738900f,7324dc14-27c8-47fe-9a48-8e9c7a845ee4,2024-04-26,83109.31,USD,BANK_TRANSFER,REF79934926,CLEARED
f97c8dc8-c228-4fa5-9b38-e5e4bc037875,PAY-0156,ede43040-753f-454c-8fda-6368c53d0c1c,fef071a5-d184-4992-95c6-15731a308120,2024-03-20,35266.36,USD,BANK_TRANSFER,REF34255543,CLEARED
14f65aec-c3de-4ba7-83b0-681d736013c4,PAY-0157,18f74c08-680a-4777-8b45-20783c6be6af,bfac4bba-1cf4-4378-948e-364fe0f1ef37,2024-09-02,59091.45,USD,CHECK,REF43412511,CLEARED
bc3ca4fc-32ad-4805-ac08-961875428c38,PAY-0158,ad9b614b-ee59-4225-ae58-59264d48e4e4,72f5b432-d75b-47de-a702-af5766c139ab,2024-06-07,9319.81,USD,BANK_TRANSFER,REF62354115,CLEARED
9715c074-d63c-4a0b-b019-0d004b4ddcb6,PAY-0159,d69881c3-a227-40e8-b0d2-a28dffde12c2,ca66635d-cd5c-4b95-8081-9ed470ee0c4f,2025-03-12,54924.22,USD,CREDIT_CARD,REF30172400,CLEARED
716fb173-6578-4763-a4f2-c16c629672a1,PAY-0160,2b749367-83ab-4ed4-b82b-e37b2bb49f08,92108758-0155-4f43-8061-3c77e859bec3,2025-02-17,8734.65,USD,CREDIT_CARD,REF54718786,CLEARED
5298c56a-b702-4a2b-b3a6-933268c021c6,PAY-0161,2f41a6ab-8973-47f3-a549-00f3b4bc24b7,37a7a6be-5b9e-4038-bb16-75500ce74640,2024-06-16,50605.34,USD,BANK_TRANSFER,REF70656957,CLEARED
7720e7cf-8429-4f41-998b-b61b7d91903f,PAY-0162,0162b661-e7db-4aa5-af5b-fcd3ff74be87,90b398c9-1db5-42d0-9b56-9ec752d60a8c,2024-05-06,14885.04,USD,CREDIT_CARD,REF18215772,CLEARED
c033a3fc-b3f9-4e2b-84f1-e6cefceb2ffb,PAY-0163,15353548-c666-4be2-9468-66c102d07340,92108758-0155-4f43-8061-3c77e859bec3,2024-05-26,45879.17,USD,CREDIT_CARD,REF26365731,CLEARED
33d5205a-dcbd-4800-b4e9-46d8cf4a7e18,PAY-0164,54f28b80-ce2b-4629-a5fe-286a9bc02af0,b3c1c861-53a8-42d1-9896-d9f56201110a,2025-08-18,45975.54,USD,CREDIT_CARD,REF87906325,REVERSED
96dce42e-c7be-4809-999a-d3da3bcec7da,PAY-0165,2dafb4d5-29b8-473e-88b3-cb5cd7da1f03,3b06f677-2b64-4548-85d8-17ce13f3e030,2024-11-12,10261.03,USD,BANK_TRANSFER,REF58661174,CLEARED
479025ab-b2aa-498a-8685-2b9ebd2dd9d3,PAY-0166,71b47f21-5dc1-47db-a60f-a47c3cdd9430,2729166e-1eb7-4add-9ca9-20ec9f283c47,2024-09-26,16376.11,USD,BANK_TRANSFER,REF56261480,CLEARED
f26e9468-5c9b-49f7-b1b3-1062547b1cb2,PAY-0167,3fb4a5c6-fab6-44ad-b7d1-efd2621bdade,c6e2c133-b425-4ab1-918b-65f29e2cd965,2025-05-28,30539.32,USD,CREDIT_CARD,REF23841223,CLEARED
674912fb-3560-4221-aeb1-4ab6846205f7,PAY-0168,f930ce90-99f4-4b11-8e36-4fec4f5abecf,32db9aa9-2ba1-4ae9-ab60-33e573ed4aca,2025-04-21,25781.91,USD,CREDIT_CARD,REF70901504,CLEARED
b364c788-622e-496b-b7e0-4cef14e075fa,PAY-0169,4febba1e-c0df-4b8a-9b3d-48ac391d9f2b,d5da28fe-0fdf-45f5-b18a-b1bcdbbf4edb,2024-08-18,976.78,USD,BANK_TRANSFER,REF31547709,CLEARED
881b224b-80e2-491e-a6cc-7aab15856440,PAY-0170,68c3d394-cacd-499c-9979-c9ec5de37d81,02ee2de6-b631-42ad-9200-bd5f10022153,2024-12-21,45032.44,USD,CREDIT_CARD,REF15773840,CLEARED
6bab84ca-c6b7-4056-9b4f-520e4e5086ea,PAY-0171,e2535a83-640a-4bd9-a35d-8d619195ace6,ca66635d-cd5c-4b95-8081-9ed470ee0c4f,2025-05-10,16643.94,USD,BANK_TRANSFER,REF46516761,CLEARED
a46d4227-78c3-44c5-b67b-580967b7927d,PAY-0172,3cbfe105-d98e-4632-b381-acde1764c394,c6e2c133-b425-4ab1-918b-65f29e2cd965,2024-11-12,25622.49,USD,CREDIT_CARD,REF25114835,PENDING
b6a04682-4f70-4825-b607-2bc10402185c,PAY-0173,14555da5-abcd-4f8a-85a1-8b4e6fb0b3ac,1ec25658-f7a5-4f8c-968e-c4252148ee5d,2025-03-31,19310.02,USD,CHECK,REF22484744,CLEARED
834fc3f3-f389-44ed-a8f7-195e29b4a86a,PAY-0174,0fc51fb8-03d1-49e7-800e-0fe82a5b2da9,b6f61001-49ed-409a-9c79-e374b3679ec5,2024-04-13,26966.14,USD,CHECK,REF59646986,CLEARED
19da3fc8-a95d-43b6-92ee-1cad6b2e3036,PAY-0175,354fab93-9b60-4d7d-b84f-75f455f9577e,83c5b079-d633-414a-b375-2d508f3089ac,2025-08-10,77732.24,USD,CREDIT_CARD,REF80798731,CLEARED
1c33ccb4-5c2f-4b60-9bf3-64036f254754,PAY-0176,95d6d8b6-1198-45e4-b760-ae6ba2a79705,c6e2c133-b425-4ab1-918b-65f29e2cd965,2024-06-27,46442.77,USD,CREDIT_CARD,REF55961406,CLEARED
fc49d6d2-b6b0-48ad-8dc2-48349310c298,PAY-0177,99868b0b-682e-4c73-9c73-ed1356c1f22f,02ee2de6-b631-42ad-9200-bd5f10022153,2024-04-20,25083.46,USD,CREDIT_CARD,REF33487248,REVERSED
2397317c-40ff-46eb-bce7-e76bdf0c56ee,PAY-0178,b63bb6a9-7761-4e28-bc26-64a4808fd904,90b398c9-1db5-42d0-9b56-9ec752d60a8c,2025-01-08,56146.39,USD,CASH,REF38350205,CLEARED
055f0466-793d-4876-91fb-42a25fc3091c,PAY-0179,5966529b-95b5-4159-9358-e7e3b22f57f0,81bc3cee-7f5d-48dc-8181-6d603aa2266c,2024-11-07,26268.91,USD,BANK_TRANSFER,REF61467530,CLEARED
e27f4eaf-2955-486e-9ea2-cfdff7894458,PAY-0180,03641ff4-81e5-4aa4-a0fb-de5afb39ae9d,3b06f677-2b64-4548-85d8-17ce13f3e030,2025-01-12,64058.2,USD,CHECK,REF60220738,CLEARED
13a87a82-1030-4e5c-afbe-fc16f5dfac80,PAY-0181,fa59a5b2-aaaa-46ed-afbd-ed666a8bbaaa,8a5de554-d5b7-46cd-9cf0-b605ec9758ad,2024-05-18,32649.77,USD,BANK_TRANSFER,REF39087092,CLEARED
cde9f1f2-acbb-4e3e-9568-d7995ba164ff,PAY-0182,2496fd76-1668-45c2-94dc-3d5535063aa6,71910904-e940-496b-8d38-f72d0ae26636,2024-11-30,2671.8,USD,BANK_TRANSFER,REF91977950,CLEARED
7eff3935-1633-4240-b431-c6a43d0b6cf9,PAY-0183,0f5ef83a-5ddf-42a1-92f7-e41c941b9139,8a5de554-d5b7-46cd-9cf0-b605ec9758ad,2024-04-23,30542.87,USD,BANK_TRANSFER,REF75344766,CLEARED
e5b65aa7-bcac-49d8-9991-aa63ec71cbd0,PAY-0184,28b47be6-4249-4d6d-b468-eb1543635e6b,743a3525-a4e5-42cd-98b8-4f8012132acf,2025-09-23,17065.63,USD,BANK_TRANSFER,REF98242084,CLEARED
d7a1a690-9c3a-4561-9392-11ad7f498d1d,PAY-0185,23e00f8c-ecb4-4a8c-88bc-eae33719bed5,71910904-e940-496b-8d38-f72d0ae26636,2024-02-10,68929.84,USD,CREDIT_CARD,REF83044566,CLEARED
c3c944a6-1d47-482f-a6de-151b89788df3,PAY-0186,26d01343-2062-4c4f-b3b1-3002a07197af,2729166e-1eb7-4add-9ca9-20ec9f283c47,2024-03-12,14742.59,USD,CREDIT_CARD,REF48313918,CLEARED
adbc6fc5-5b0e-47fa-985c-c2300a22b3f6,PAY-0187,7b4a0f33-f1f9-4e9f-9c96-bf22a50230db,71910904-e940-496b-8d38-f72d0ae26636,2024-04-30,85503.78,USD,CREDIT_CARD,REF18736603,CLEARED
65f39719-4a03-43b3-8a5a-71b6249dcd30,PAY-0188,ca54d1b7-73de-4cfe-8126-7ebc76227eaf,1ee7e4ce-4837-4eee-92cd-0440e3a59c0d,2025-08-17,20657.52,USD,CREDIT_CARD,REF98899283,CLEARED
d9244120-662e-4913-82fa-9d7f24f8d8e1,PAY-0189,1d2a0b8c-7ba9-4c8d-b0d9-2fc5b9b4f57d,3941971d-8354-4750-b19f-258733f9ada8,2025-01-30,19913.43,USD,CREDIT_CARD,REF52276519,CLEARED
ac8efe99-a93c-45d6-8828-f4ac8430c401,PAY-0190,aac37956-cba9-45bc-92bf-cf48fc45901e,30197940-e9b3-4b1c-9d3a-56ec42a311bc,2024-12-25,14551.67,USD,BANK_TRANSFER,REF30718074,CLEARED
859b4119-5237-419a-8269-fb2722960ccf,PAY-0191,9ecea413-04b8-4a39-861d-ed85a7f0df56,02ee2de6-b631-42ad-9200-bd5f10022153,2024-09-28,79346.47,USD,CREDIT_CARD,REF37260918,CLEARED
c8d9c745-c430-4ba3-84d4-1e197e8ed85a,PAY-0192,8d769e82-66e3-4052-8dc7-122cfde62d5d,fef071a5-d184-4992-95c6-15731a308120,2024-05-04,93320.95,USD,BANK_TRANSFER,REF32049753,CLEARED
0dcf4725-01b0-401a-a773-573bacf1bb4a,PAY-0193,14ea3f3a-2892-45a5-9722-50753d389d3f,e09bfc4d-3954-4bdc-a105-924219deb967,2025-04-25,42850.4,USD,CREDIT_CARD,REF94830944,CLEARED
5804b97a-eddb-4e44-bc4e-e7e48db9d42f,PAY-0194,140763ee-9810-4355-9c9e-d3a2335dce91,c6e2c133-b425-4ab1-918b-65f29e2cd965,2025-07-14,29869.95,USD,CREDIT_CARD,REF96115458,CLEARED
ef32f627-ae01-49af-9595-dc10d534a057,PAY-0195,5f354b57-de79-4bf2-a849-bfda8617f85b,42580fca-0e8a-4b72-8342-b7c741190aa7,2024-05-24,9846.91,USD,CREDIT_CARD,REF82903955,CLEARED
e96ebfc3-08e7-4958-8e6b-3aad1d056259,PAY-0196,25413e56-1596-4d3d-87eb-69ba0dd5b5a9,26d4b373-bde8-4991-8e6f-e0c3f4abd219,2024-04-14,826.7,USD,CREDIT_CARD,REF26797597,CLEARED
5b4c9346-a06e-4b66-95e1-73e40b44dd6c,PAY-0197,993bdddc-f12a-4dc8-986f-969a5c0cd4c2,ca66635d-cd5c-4b95-8081-9ed470ee0c4f,2025-01-05,69587.23,USD,CASH,REF81183619,CLEARED
91237bc5-016f-45bd-80b3-038e0a4c4fa8,PAY-0198,0b8c82c4-0427-442f-917f-669615a0ced0,bfac4bba-1cf4-4378-948e-364fe0f1ef37,2025-04-21,22856.12,USD,CREDIT_CARD,REF70531795,CLEARED
40066abe-8394-439c-aeee-a38dc78d2ab7,PAY-0199,dca7f702-4962-4401-914c-1f832a06ea42,02ee2de6-b631-42ad-9200-bd5f10022153,2024-08-24,4669.85,USD,CHECK,REF77772266,PENDING
94c2cd59-fdf3-4356-8bcc-22a6a642f8c1,PAY-0200,64bccc17-039b-4e80-a167-644711cfdda0,37a7a6be-5b9e-4038-bb16-75500ce74640,2025-03-22,13714.53,USD,CHECK,REF72488660,CLEARED
5e629865-e0be-4110-9a50-9d738ff4b257,PAY-0201,2e90be7c-5a1d-49e1-b0c2-27152c546a74,2729166e-1eb7-4add-9ca9-20ec9f283c47,2024-10-20,58095.05,USD,CREDIT_CARD,REF52967367,CLEARED
5845ffa9-0756-45f4-8123-7e6c96519de4,PAY-0202,e572274f-d008-4a9f-81c1-66d1065ff327,caf3f907-45cd-46ed-b913-b2e0a69d130d,2024-07-30,67861.34,USD,CHECK,REF99650064,CLEARED
598b1f06-2937-4fd1-a7f3-bdc329f95e0c,PAY-0203,c9d9b4ce-8cf0-48d9-b71e-192982c4d117,26d4b373-bde8-4991-8e6f-e0c3f4abd219,2024-04-04,73091.11,USD,BANK_TRANSFER,REF53863124,CLEARED
3867bb40-133e-4642-8072-fb59f97fcd27,PAY-0204,5f73d36d-354f-49ab-a334-1b88dae433c4,05c0deef-1297-41f8-ac63-42ba27e45f34,2025-08-10,27705.17,USD,BANK_TRANSFER,REF15785468,CLEARED
d0981d8e-0c5e-4b73-af83-9afa36df2709,PAY-0205,47667fd8-ee10-4695-b8fd-0bd3860180b0,30197940-e9b3-4b1c-9d3a-56ec42a311bc,2025-04-18,4521.51,USD,BANK_TRANSFER,REF98216585,CLEARED
3bf7719e-5e70-4fb7-8efe-0ffd3105245b,PAY-0206,e4fe5ba5-f186-4986-abcf-feff8abaf820,b6f61001-49ed-409a-9c79-e374b3679ec5,2025-07-13,21110.05,USD,BANK_TRANSFER,REF47794806,CLEARED
a8a463ed-7b77-4571-9654-85395ae4b560,PAY-0207,99abd825-8f56-4fa6-9438-6ec24734a0b9,3941971d-8354-4750-b19f-258733f9ada8,2024-05-04,38133.26,USD,CREDIT_CARD,REF72329327,PENDING
c57e0fb1-7ccb-415c-929e-7d119ad42c14,PAY-0208,052e2a82-bb32-4300-9436-6876e56d90b4,22fab182-e8d2-44e3-8bec-19570919be08,2025-02-12,27178.94,USD,CASH,REF44422923,CLEARED
a63680be-f175-4b77-9fca-177e2d551463,PAY-0209,fa16368c-696b-461d-8972-2aed6a94da8d,3c5ae9b9-1a54-4457-a999-b70388f62882,2024-02-23,50990.49,USD,CHECK,REF77760239,CLEARED
76f4d027-aa7d-411f-b54b-1422590a434f,PAY-0210,545c3058-d082-4a18-87f8-aeac40fb4fb9,ca3fcf82-2d0d-4d30-bd5b-17ffb8afce7c,2025-07-31,22323.58,USD,BANK_TRANSFER,REF42967088,CLEARED
43ccdd5d-c46e-4698-b8f0-1e6ccec77852,PAY-0211,d7ff395d-f578-4049-adcb-a4b804301ee7,3b06f677-2b64-4548-85d8-17ce13f3e030,2024-05-16,49503.63,USD,CREDIT_CARD,REF80020609,CLEARED
a4852af4-ea8f-4101-a370-722c1593be24,PAY-0212,bfb72ff8-fce1-4d88-a400-f208c91e39dd,3c5ae9b9-1a54-4457-a999-b70388f62882,2024-08-23,26387.42,USD,CREDIT_CARD,REF17881606,CLEARED
69da3425-b26d-4ad2-a813-317f2ad8dba6,PAY-0213,9a8cc785-f330-4e99-b034-fcd1e4ca7377,d5da28fe-0fdf-45f5-b18a-b1bcdbbf4edb,2025-03-02,8373.55,USD,BANK_TRANSFER,REF51740081,CLEARED
dd99b54f-9c68-4831-a75e-11f191d316a7,PAY-0214,bbcbf6d8-a9f3-428e-9dd3-7596db1666be,633597bf-68fd-43b0-95be-34f67677293d,2025-06-27,25617.4,USD,CREDIT_CARD,REF64701121,PENDING
4ee5741b-bc22-4e9f-9140-d8e5f597bd37,PAY-0215,44730fef-7575-49bf-bccd-d44950fdf254,f7bf6a72-80f2-4fb4-bfe5-e4ee209eb0c0,2025-04-16,1762.66,USD,CASH,REF63706663,CLEARED
f0e4edd1-26f9-4562-a1ab-a6dea5ff5c97,PAY-0216,edd26e63-a204-454f-8abd-b00a0d7bd9f2,0e138a14-6b59-4a00-86e1-3e46e03fde11,2024-09-22,26532.97,USD,CREDIT_CARD,REF19946377,PENDING
fad197b4-5f13-46ed-8263-116049d521dd,PAY-0217,2ba84dab-a584-4e72-bb3a-751f8c719b54,b6f61001-49ed-409a-9c79-e374b3679ec5,2024-03-16,12081.23,USD,BANK_TRANSFER,REF91950227,CLEARED
29439e89-0750-42a0-89e4-81b55eb70311,PAY-0218,ecc538ae-213b-49c3-980d-af06cd3043e4,caf3f907-45cd-46ed-b913-b2e0a69d130d,2024-10-20,7694.11,USD,CREDIT_CARD,REF76324708,CLEARED
03ca1aab-c3af-4137-b264-30690b00d85f,PAY-0219,2616ae91-c200-43a1-8e4f-7323eb730bea,37a7a6be-5b9e-4038-bb16-75500ce74640,2024-12-01,64005.48,USD,CREDIT_CARD,REF67243334,CLEARED
a0e5ca56-1f7c-4d8c-8454-71c42afcdf1f,PAY-0220,4ae73707-da18-462d-92ab-e2a421a831c3,83c5b079-d633-414a-b375-2d508f3089ac,2025-02-18,31447.52,USD,BANK_TRANSFER,REF76529723,CLEARED
e3b21500-3c2a-4a26-958e-72415910f1c7,PAY-0221,de2c38d0-942e-4774-a64b-f02ea4d99dd6,7324dc14-27c8-47fe-9a48-8e9c7a845ee4,2025-02-02,48623.95,USD,CREDIT_CARD,REF82140958,CLEARED
71ec404c-cf34-418e-8579-f2641cc50085,PAY-0222,b4170017-93f5-4bd0-9553-26f0cb44e43e,633597bf-68fd-43b0-95be-34f67677293d,2025-05-24,48382.17,USD,BANK_TRANSFER,REF73203510,CLEARED
5c72eb53-4171-4634-b85c-f51e86e22ccc,PAY-0223,bb39483c-4f78-42eb-83d7-82240579c84d,83c5b079-d633-414a-b375-2d508f3089ac,2025-06-14,20843.86,USD,BANK_TRANSFER,REF64396545,CLEARED
